time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0182,31.79,10.9,5.27,8.16,5.97,2.21,3.39,10.74,1.33,2.88,10.1,2.09,1.99,5.64,4.33
0.0526,32.25,9.51,5.26,7.37,4.35,2.15,2.34,8.18,1.67,3.04,7.04,2.27,2.5,3.27,4.22
0.0884,44.57,10.25,3.36,8.62,3.72,2.47,3.23,6.99,1.42,5.18,6.24,2.72,9.91,3.33,4.03
0.107,31.4,10.39,3.43,7.53,3.39,2.07,1.79,6.78,1.83,3.93,5.64,2.31,4.08,2.24,4.51
0.1536,30.96,10.97,3.82,7.39,4.66,1.9,2.02,9.25,1.55,3.72,8.45,2.58,3.53,4.21,5.08
0.1886,31.08,11.8,3.18,7.72,4.4,1.9,2.64,8.56,1.52,3.91,7.67,2.25,3.72,3.75,5.05
0.2189,31.51,10.94,5.0,7.92,5.01,1.97,2.96,9.52,1.49,3.47,8.5,2.38,3.11,4.44,5.0
0.251,32.31,10.18,2.45,7.81,4.49,2.14,2.11,8.35,2.06,3.82,7.13,2.79,3.79,3.19,4.86
0.2886,31.59,10.98,4.81,7.52,4.72,2.15,2.27,9.08,1.65,3.43,7.77,2.66,3.38,3.54,5.19
0.3152,32.95,11.7,5.71,8.22,5.45,1.99,3.04,10.25,1.52,3.95,9.43,2.09,3.77,5.03,4.93
0.3573,32.43,11.05,4.57,7.68,4.96,1.92,2.43,9.31,1.73,3.54,8.05,2.65,3.2,3.76,5.16
0.3881,32.26,11.22,4.6,7.56,5.17,2.09,2.32,9.63,1.84,3.81,8.35,2.31,3.88,3.93,4.69
0.4101,30.42,12.06,4.16,7.64,5.18,1.83,3.02,9.91,1.29,4.11,9.2,1.94,4.07,5.24,4.55
0.4572,30.19,12.04,3.81,8.14,5.62,1.82,3.4,10.3,1.14,4.06,9.41,2.08,3.71,5.31,4.78
0.4897,30.34,11.34,3.72,8.06,5.17,1.7,3.01,9.72,1.13,4.3,9.04,1.96,4.69,5.23,4.32
0.5211,29.67,11.0,2.91,8.45,5.21,1.58,3.02,9.77,0.83,4.1,9.08,2.24,4.3,5.28,4.7
0.5529,29.91,10.43,4.73,8.17,5.29,1.79,3.02,9.81,0.93,4.34,9.03,1.84,3.94,4.98,4.33
0.5888,50.58,11.51,7.72,8.36,3.69,2.36,4.15,7.92,1.48,5.45,6.59,3.75,11.47,2.49,4.48
0.6112,30.75,11.06,5.38,8.29,5.71,1.64,3.04,10.48,0.8,4.68,9.77,2.16,4.97,5.33,4.83
0.6584,31.7,10.33,4.36,7.97,4.85,1.79,2.13,9.23,1.27,4.58,8.46,2.43,5.2,4.23,4.83
0.6923,31.41,11.13,3.81,8.09,4.98,1.78,2.51,9.32,1.41,4.56,8.53,2.34,5.53,4.33,4.65
0.7224,32.26,10.6,3.86,7.7,4.29,1.89,2.13,8.07,1.58,4.85,7.03,2.01,6.04,3.18,4.1
0.7568,30.68,11.34,3.95,8.49,5.41,1.84,2.9,10.06,1.51,4.44,9.76,1.52,5.24,5.26,4.02
0.7896,31.51,11.17,3.85,8.62,5.36,1.72,2.88,10.04,1.35,4.84,9.84,1.81,5.47,5.31,4.52
0.8242,30.76,10.94,3.71,8.16,5.49,1.76,2.65,10.2,1.39,4.94,9.82,1.92,5.66,5.19,4.48
0.8564,29.87,11.39,4.67,8.09,5.37,2.01,2.68,9.81,1.53,4.45,8.71,2.03,5.47,4.24,4.35
0.8882,31.38,10.46,4.26,7.68,4.59,2.0,2.19,8.49,1.6,4.69,7.36,2.0,6.01,3.39,4.06
0.9222,31.61,10.62,4.23,8.35,5.2,1.75,2.49,9.87,1.33,3.92,9.43,2.71,5.21,5.09,4.99
0.9563,30.57,11.03,4.21,7.79,5.43,1.89,2.47,10.05,1.23,4.44,9.57,2.34,5.65,5.17,4.61
0.9889,31.3,10.6,3.14,7.96,5.08,1.9,2.34,9.51,1.35,4.32,9.1,2.32,5.87,4.78,4.53
