time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.43,9.97,3.61,37.87,67.14,17.66,115.56,66.12,70.11,121.13,68.31,77.15,115.03,74.75,68.65
0.0643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,10.08,4.12,38.94,67.39,14.38,115.81,66.3,70.97,120.91,68.9,77.33,115.01,75.15,69.95
0.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,10.14,3.48,37.27,69.03,15.77,117.34,64.52,71.21,122.24,67.42,76.59,115.95,73.84,69.28
0.1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,9.58,5.29,37.14,68.66,16.06,115.91,65.8,69.73,122.46,67.15,77.75,115.81,73.9,68.74
0.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.73,9.75,4.7,37.33,67.72,16.71,116.05,65.55,68.11,122.15,67.43,76.68,115.9,73.89,69.1
0.2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,9.7,4.23,38.29,67.64,16.71,116.52,65.47,68.69,121.92,67.75,75.72,115.38,74.48,67.81
0.2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,9.89,3.6,37.9,66.79,15.26,115.88,65.64,69.07,121.79,67.81,76.71,116.1,73.93,69.64
0.2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,9.76,5.21,37.39,69.72,15.28,116.45,65.53,68.84,121.69,67.95,75.39,115.54,74.57,67.94
0.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,9.35,6.08,38.94,66.49,13.03,116.38,66.26,69.58,122.12,67.79,77.01,115.1,74.71,67.8
0.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,9.74,4.5,38.42,67.61,13.76,116.26,65.66,69.7,121.56,68.04,76.95,115.72,74.37,69.67
0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.13,9.58,6.97,38.01,67.33,12.6,115.68,65.8,66.49,121.7,67.61,75.31,115.07,74.75,67.71
0.4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56,9.71,5.45,37.93,68.39,12.58,116.0,65.5,68.08,121.66,67.55,75.91,115.7,74.47,68.07
0.4399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,9.28,5.5,38.75,66.35,12.43,116.46,65.54,70.51,121.92,67.62,77.33,115.19,74.61,67.95
0.4724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,9.79,5.71,37.73,69.22,12.79,115.92,65.82,68.37,121.02,68.56,75.48,115.25,75.08,69.1
0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,9.67,4.73,39.12,66.48,14.85,115.58,66.43,67.9,121.5,68.1,75.04,115.84,74.05,67.5
0.5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,9.71,6.21,38.82,66.55,13.34,115.58,66.44,66.58,121.24,68.47,74.33,115.89,74.22,69.11
