time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0007,27.6,15.06,9.11,19.44,79.31,80.1,20.41,117.55,34.86,18.64,122.83,32.82,17.19,121.45,34.12
0.042,37.14,19.42,13.34,23.86,41.42,71.45,25.43,82.76,50.63,25.29,93.94,48.68,29.28,97.59,43.97
0.0538,27.47,14.71,8.42,18.34,123.52,44.3,18.72,133.0,25.87,16.27,138.72,23.27,15.8,137.41,24.57
0.117,39.96,19.17,12.37,24.14,41.31,64.52,24.13,97.54,41.46,23.48,109.9,36.85,29.06,113.3,31.81
0.1411,26.8,14.62,10.38,17.73,136.96,34.19,18.19,140.74,21.57,15.73,145.36,20.16,17.35,143.76,21.88
0.1737,26.11,14.53,12.38,17.33,147.09,27.21,17.69,147.23,18.26,14.91,151.33,18.21,17.23,148.03,19.98
0.2019,23.85,14.65,16.02,16.64,145.69,28.64,16.42,149.37,18.24,13.65,153.27,18.65,18.18,149.01,20.58
0.2423,22.27,14.03,16.3,15.52,157.48,17.45,15.41,149.89,16.45,11.97,154.1,16.43,17.93,150.32,18.01
0.274,22.24,14.94,19.27,16.59,152.05,20.86,16.36,150.43,16.14,14.0,153.64,17.03,20.04,149.9,18.81
0.3137,20.96,15.03,21.51,16.79,151.38,18.88,16.4,150.44,15.28,14.32,153.26,16.92,20.78,149.37,18.74
0.3484,20.41,14.95,21.99,17.46,147.11,20.63,16.84,150.23,14.83,15.28,152.74,16.7,22.46,148.97,18.46
0.3788,19.98,14.83,22.94,17.02,152.36,16.17,16.76,149.87,15.02,15.19,152.7,17.32,22.96,149.45,19.04
0.4143,19.12,14.0,22.7,17.5,148.5,18.73,17.65,150.24,15.07,15.74,152.86,17.88,22.33,149.05,19.58
0.4428,19.5,13.82,21.88,17.2,146.48,19.96,17.47,149.89,15.01,15.75,152.71,17.83,22.85,148.65,19.5
0.4742,19.15,14.18,22.77,16.34,154.08,14.28,16.39,151.0,14.65,15.41,153.03,18.01,24.53,148.37,19.76
0.5012,18.7,13.49,21.72,16.48,156.3,13.04,17.03,151.25,14.99,16.06,153.47,18.74,25.03,148.51,20.63
0.5424,20.02,13.43,21.21,16.36,160.55,9.38,16.92,151.35,14.6,16.05,153.54,18.57,24.61,149.39,20.17
0.5805,18.69,13.85,21.45,16.68,159.59,10.03,17.13,151.66,14.72,15.85,154.19,18.56,24.88,149.96,20.06
0.617,37.15,20.44,18.78,25.99,53.75,36.94,25.28,120.52,23.84,26.91,125.14,24.36,33.28,124.23,24.53
0.6341,18.89,14.29,22.58,16.25,161.29,8.87,16.88,151.18,15.0,15.57,153.7,19.24,26.4,148.35,21.08
0.6827,20.03,13.97,21.84,15.68,162.58,8.78,17.34,151.6,16.06,16.68,153.54,21.45,28.46,147.17,23.38
0.7112,18.77,14.12,23.11,15.52,162.8,7.55,17.82,151.16,16.51,17.14,153.57,22.62,28.25,147.8,23.88
0.7441,19.09,12.95,19.88,14.98,162.88,7.72,18.35,151.18,17.83,18.29,153.09,24.36,29.24,147.04,25.59
0.7741,21.0,12.88,16.7,15.03,163.07,8.28,19.79,150.69,22.21,21.44,151.21,31.27,32.85,144.39,31.81
0.8145,38.23,19.36,12.77,22.56,124.37,10.58,22.65,132.31,13.11,26.05,126.42,18.77,37.35,122.9,20.68
0.8355,21.16,11.98,14.82,15.54,161.13,8.83,22.27,148.43,30.69,24.01,150.19,36.6,37.16,141.6,36.66
0.8826,22.28,10.97,14.11,15.34,159.74,9.86,22.83,147.64,36.38,25.09,149.21,40.84,37.39,141.35,37.65
0.9141,25.6,11.27,13.67,16.77,157.91,12.89,24.86,145.77,55.25,28.52,145.83,52.61,40.97,136.71,47.19
0.9458,25.56,11.56,13.7,16.69,158.55,11.12,24.99,145.98,54.14,28.45,146.16,54.1,39.57,138.63,46.47
0.9861,25.8,12.21,16.01,15.58,160.3,10.37,23.92,146.99,41.91,27.55,146.95,46.68,38.47,140.22,40.17
