time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.046,30.65,10.98,5.0,9.85,5.7,1.7,4.49,9.65,1.39,2.4,8.5,0.13,2.46,3.86,2.13
0.0841,31.05,10.36,6.08,9.88,5.82,1.58,4.4,9.79,1.28,2.47,8.21,0.26,2.89,3.84,2.12
0.114,30.55,10.24,5.09,10.23,5.87,1.65,4.4,9.86,1.49,2.45,8.68,0.28,2.67,4.06,1.88
0.1459,30.33,10.61,5.85,9.89,5.96,1.5,4.69,10.0,1.14,2.85,8.64,0.5,3.18,4.25,2.29
0.178,30.7,10.36,5.3,10.39,5.92,1.58,4.38,9.94,1.46,2.45,8.88,0.35,2.64,4.17,1.99
0.2145,30.8,10.3,5.93,10.39,5.98,1.44,4.5,10.21,1.33,2.49,9.08,0.41,2.71,4.32,2.17
0.2475,30.29,10.9,6.11,10.27,5.96,1.45,4.73,9.86,1.25,2.49,8.34,0.05,2.77,3.93,1.95
0.2842,31.1,9.99,5.83,10.16,5.96,1.72,4.24,10.04,1.55,2.11,9.07,0.84,2.35,4.18,2.13
0.3128,30.78,10.8,6.83,10.37,5.82,1.31,4.58,9.99,1.18,2.45,8.52,0.28,2.79,4.09,2.2
0.3355,30.94,9.95,7.15,10.27,5.91,1.42,4.59,9.93,1.05,2.89,8.6,0.28,3.07,4.17,2.21
0.3772,31.27,10.61,6.13,10.29,5.9,1.56,4.58,10.1,1.44,2.36,8.68,0.3,2.31,4.08,1.95
0.4102,30.88,10.24,7.05,10.19,6.09,1.39,4.58,10.23,1.16,2.63,8.84,0.22,2.84,4.38,1.94
0.4449,31.03,10.63,6.76,9.94,5.52,1.47,4.49,9.59,1.11,2.9,8.28,0.39,3.53,3.87,2.33
0.476,30.21,9.89,7.65,10.1,5.89,1.32,4.67,9.92,1.21,2.83,8.38,0.11,3.21,3.96,1.64
0.5072,29.88,10.15,6.57,10.56,5.97,1.44,5.0,9.84,1.01,2.57,8.57,0.47,2.78,3.87,2.28
0.5421,30.05,10.48,7.46,10.24,5.45,1.18,4.69,9.37,0.91,2.62,7.87,0.49,3.3,3.77,2.26
0.5757,30.07,10.18,6.68,10.14,5.89,1.45,4.58,9.87,1.14,2.55,8.44,0.21,2.99,3.78,2.08
0.6064,30.14,10.74,7.47,9.9,5.53,1.39,4.77,9.45,1.1,2.71,8.15,0.57,3.08,3.83,2.2
0.6356,30.54,10.59,6.62,10.27,5.8,1.4,4.81,9.83,1.01,2.25,8.61,0.47,2.66,4.05,2.24
0.6669,30.27,11.01,6.28,10.26,5.89,1.5,4.83,9.82,1.13,2.09,8.62,0.37,2.34,4.02,2.12
0.7069,30.48,11.12,5.96,10.05,5.75,1.56,4.85,9.5,0.87,2.26,8.18,0.5,2.56,3.74,2.27
0.7436,29.92,11.11,5.77,10.0,5.68,1.61,4.86,9.53,1.09,2.05,8.36,0.07,2.03,3.82,1.92
0.7775,30.65,10.95,5.61,10.12,5.71,1.64,4.99,9.71,1.07,2.07,8.45,0.12,1.78,3.77,1.85
0.8103,30.94,10.73,6.48,10.08,5.96,1.73,4.99,9.76,0.93,2.56,8.58,0.46,1.94,3.96,1.78
0.8431,29.88,9.82,7.24,10.32,6.22,1.33,4.99,10.07,0.73,2.83,8.89,0.61,2.08,4.16,2.18
0.8785,31.23,10.31,7.37,10.14,6.21,1.54,4.77,9.99,0.85,2.87,8.82,0.38,2.47,3.82,1.84
0.9065,30.14,10.57,5.97,9.86,5.96,1.65,4.49,9.78,0.76,3.13,8.73,0.54,2.79,3.7,1.78
0.9392,30.38,10.24,6.74,10.04,6.08,1.58,4.62,9.97,0.75,2.96,8.76,0.39,3.07,3.78,1.64
0.9717,29.27,10.82,5.74,10.36,6.19,1.66,5.08,9.88,0.83,2.79,8.71,0.7,2.37,3.62,1.93
