time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0477,61.51,19.34,8.36,10.61,5.24,10.31,1.07,7.45,8.15,10.61,5.05,9.61,19.78,3.66,14.99
0.0701,39.77,18.09,7.95,10.65,21.86,32.87,10.66,31.2,44.64,13.01,31.93,45.92,15.2,23.39,33.8
0.1152,61.3,19.19,9.13,10.14,3.49,10.08,2.43,7.7,7.48,10.22,6.15,6.28,17.93,3.6,6.55
0.1345,39.36,17.96,8.58,9.11,22.55,30.1,10.1,32.75,43.62,12.92,35.4,47.73,17.82,32.54,46.45
0.1795,60.37,19.65,8.58,9.84,11.23,14.28,3.32,16.26,9.92,8.59,15.56,19.3,17.24,10.48,26.24
0.1981,40.69,18.95,7.95,10.19,20.62,31.4,10.31,33.05,50.58,14.02,36.94,52.57,20.76,41.9,54.86
0.2477,62.71,19.5,10.1,11.49,6.1,10.56,1.08,10.07,6.18,10.3,7.87,5.6,20.01,6.17,5.94
0.2654,38.76,18.78,6.93,9.68,20.52,32.85,10.29,31.67,46.62,13.62,34.3,47.94,19.29,35.57,49.53
0.3185,58.35,19.54,8.26,11.4,4.35,5.76,3.32,8.73,4.24,14.55,6.62,2.4,23.78,3.98,3.5
0.3452,37.4,50.04,14.35,21.96,21.22,23.17,21.41,16.12,22.9,19.66,11.6,26.39,15.21,13.38,17.07
0.3669,38.66,18.72,8.19,8.62,21.5,35.14,8.89,31.64,40.85,12.07,32.19,37.59,16.6,28.76,35.64
0.416,64.06,23.47,9.16,10.51,16.3,21.93,3.06,22.37,19.48,13.26,20.33,29.05,23.88,16.52,27.93
0.4346,37.39,21.6,7.49,9.4,23.74,43.2,8.91,32.52,43.71,11.85,31.47,36.06,16.02,24.82,25.67
0.4796,48.03,23.32,9.36,38.53,12.53,5.82,24.11,18.08,3.58,19.26,17.46,5.35,23.27,12.03,4.77
0.51,51.58,21.38,7.85,36.15,16.86,10.63,22.3,20.12,3.3,15.88,21.02,7.01,20.28,15.34,3.98
0.5334,47.41,19.1,7.04,39.87,17.68,8.46,29.26,23.22,3.08,23.49,26.22,4.81,20.48,19.2,2.86
0.574,39.51,15.75,5.56,39.02,16.87,8.56,31.7,21.72,2.99,29.11,23.32,4.31,23.7,16.58,4.42
0.6079,38.22,16.96,6.26,39.86,18.39,10.01,33.09,26.33,2.59,31.78,28.03,3.64,25.33,20.64,4.61
0.6277,33.98,15.89,2.42,45.79,17.77,12.87,36.95,25.4,5.99,33.38,27.93,8.33,20.61,19.43,6.97
0.6682,47.54,19.58,1.78,39.59,15.2,8.17,24.45,23.9,6.77,9.82,22.48,9.59,16.89,21.12,8.35
0.6978,50.97,20.09,4.62,39.56,15.93,6.86,24.68,26.62,5.6,12.22,46.64,18.06,18.95,36.3,11.1
0.724,49.65,20.34,2.95,39.59,16.18,6.75,24.17,26.71,2.97,8.02,31.58,8.59,19.9,31.05,7.83
0.7664,54.39,23.08,8.23,42.85,17.88,6.73,28.67,31.92,2.18,14.74,74.97,18.78,25.18,59.18,11.65
0.8019,53.2,21.55,2.73,39.96,16.53,7.23,24.63,22.62,5.62,10.81,24.18,9.75,20.36,19.89,8.56
0.8352,56.93,24.42,6.47,39.4,15.98,6.14,21.17,29.31,0.59,17.35,113.94,13.2,48.31,73.89,13.6
0.8678,52.29,24.28,4.0,39.78,17.83,6.8,22.58,26.78,4.02,12.88,48.13,21.53,27.15,40.79,10.79
0.9019,55.34,20.43,6.75,39.61,16.76,9.04,26.12,31.24,5.2,20.89,79.74,18.18,47.57,55.54,17.53
0.9374,49.47,25.12,8.03,37.2,17.86,6.52,24.79,29.0,2.81,17.6,78.17,21.67,33.47,58.29,10.74
0.9705,50.53,23.54,3.97,41.79,16.35,5.44,29.79,27.19,1.97,18.72,52.61,20.76,25.47,41.6,10.0
0.9975,52.48,24.75,7.65,40.61,17.88,5.63,28.75,30.15,1.37,16.63,79.87,27.13,28.65,60.22,9.05
