time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0428,28.66,18.14,13.46,9.11,2.71,6.34,81.55,77.39,16.47,93.11,72.55,22.87,86.59,72.31,19.19
0.0659,33.18,23.37,44.58,5.13,3.75,3.72,81.95,88.8,17.78,95.31,82.62,22.57,91.0,84.41,23.49
0.0945,20.39,18.72,39.29,13.16,3.55,4.27,63.32,109.08,28.7,95.22,84.6,45.27,108.69,71.66,53.97
0.1396,19.13,18.58,35.47,13.95,3.62,4.42,62.86,109.37,30.81,92.86,86.64,48.86,105.87,74.25,57.2
0.1631,19.61,18.43,35.97,13.32,3.08,4.65,64.19,108.22,28.91,95.9,83.6,45.88,108.01,71.36,54.43
0.2026,19.21,18.11,37.38,13.21,2.73,4.73,64.29,108.72,28.54,96.99,82.9,45.22,109.37,70.36,53.93
0.2376,19.88,17.92,39.36,13.27,2.95,4.58,64.2,108.98,28.24,98.58,81.46,46.59,109.94,70.28,55.25
0.274,19.48,16.71,36.81,13.99,2.76,4.93,63.59,109.55,28.48,97.06,83.14,48.13,108.39,71.87,58.02
0.306,20.06,16.89,31.13,13.57,2.98,4.55,66.29,106.71,26.65,98.88,81.57,44.67,110.36,70.32,55.49
0.3377,20.47,17.7,36.51,14.23,2.99,4.89,65.34,108.13,28.72,97.65,82.57,46.74,108.65,71.87,55.47
0.3718,19.9,17.24,33.88,13.68,2.85,5.19,67.56,106.03,30.41,99.17,80.93,50.29,110.45,69.4,58.21
0.4025,41.48,15.09,25.39,9.69,1.27,5.75,68.05,107.02,23.21,85.62,96.74,33.63,93.47,89.97,36.7
0.4337,19.58,17.11,31.02,12.89,2.63,4.74,67.1,107.1,30.04,99.87,80.88,49.88,111.06,69.07,58.71
0.4748,41.34,15.62,33.13,8.29,1.48,4.88,67.3,107.11,21.19,87.14,94.88,29.04,94.6,89.27,32.11
0.4969,20.33,17.79,33.1,12.46,3.79,4.11,70.36,103.0,25.24,103.91,76.46,38.99,113.01,67.73,47.61
0.5389,20.69,17.85,36.08,12.86,4.25,3.92,71.29,101.05,23.45,102.94,76.62,35.34,112.5,67.79,44.47
0.5697,20.52,17.6,33.93,13.8,4.34,3.94,69.97,102.24,22.17,101.68,78.01,34.15,111.95,68.86,43.6
0.6022,19.92,17.8,36.05,14.26,4.06,4.05,70.36,102.82,25.02,102.34,78.18,40.32,110.97,70.74,48.83
0.6384,18.97,18.42,35.0,14.05,4.26,4.25,72.57,101.22,26.91,99.82,81.48,42.02,108.28,73.9,49.71
0.6661,19.45,17.7,31.87,13.86,4.39,3.76,69.8,102.49,24.49,102.03,78.39,38.56,110.57,71.29,45.72
0.7061,44.93,15.78,18.54,8.95,2.61,4.53,64.64,109.26,18.61,82.2,99.64,25.22,88.02,94.51,25.71
0.736,20.1,18.12,30.26,14.02,4.83,3.52,68.43,102.5,22.51,101.48,77.94,35.9,110.99,70.27,43.91
0.77,20.33,18.48,31.58,13.77,4.78,3.5,62.94,108.1,20.48,96.8,82.39,32.47,108.14,72.72,40.86
0.8068,21.35,19.18,31.31,13.11,4.76,3.21,62.74,108.1,19.32,94.28,84.77,28.74,103.48,77.1,35.28
0.8459,48.43,16.55,32.43,9.56,2.49,3.79,61.06,111.58,15.38,82.48,98.33,20.19,88.77,94.4,21.97
0.8616,23.34,19.04,30.44,12.92,4.07,2.58,51.94,118.47,17.39,85.72,93.49,25.29,98.27,82.85,32.38
0.9066,22.59,20.62,31.87,13.33,4.34,2.37,48.96,119.19,14.84,88.24,89.3,22.95,98.06,81.51,28.93
0.9389,45.25,19.62,25.3,10.33,2.59,3.92,54.68,116.85,14.76,75.37,104.1,20.61,79.03,103.79,22.04
0.9607,22.4,19.76,28.56,13.03,3.23,2.85,46.96,123.56,17.09,81.79,96.82,26.39,94.23,86.22,32.85
