time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0312,22.7,27.09,71.45,12.01,1.96,3.22,39.98,135.78,25.76,58.95,125.63,41.1,67.52,119.46,44.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0661,22.34,26.69,79.76,10.66,2.15,3.34,42.07,134.18,23.73,60.3,124.84,36.09,65.55,122.34,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1048,23.09,27.6,66.6,12.41,1.83,2.76,39.53,135.79,24.64,57.97,126.26,38.45,66.84,119.83,43.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1378,20.64,24.25,67.28,10.61,2.53,3.19,41.34,135.15,24.65,59.96,125.67,38.11,62.85,125.64,38.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1723,21.62,27.26,76.07,12.38,2.52,2.52,40.1,136.0,27.36,58.0,126.76,40.73,64.49,122.71,43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2076,21.85,27.34,71.29,10.86,1.84,3.63,40.35,134.88,23.95,56.72,127.71,35.79,63.12,124.15,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2429,22.64,29.02,76.81,11.49,1.89,3.35,41.79,133.4,24.5,61.69,122.41,37.77,67.12,119.48,41.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2746,21.61,27.14,78.34,10.96,2.1,3.68,39.66,135.81,24.18,59.1,125.22,37.14,66.1,120.91,40.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3104,22.84,29.1,69.25,11.57,2.11,3.66,41.53,133.69,25.7,61.55,122.6,39.76,67.74,118.94,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3431,22.62,27.55,76.6,10.66,2.25,3.65,41.87,134.34,25.23,61.6,123.16,38.54,65.5,121.73,39.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
