time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0218,38.45,11.97,5.72,6.95,6.04,2.75,4.07,9.64,1.85,5.13,8.38,1.95,9.98,4.29,1.04
0.0428,31.52,11.85,4.79,9.47,5.6,1.45,4.79,9.79,0.98,3.33,9.65,1.71,3.73,4.98,3.28
0.0736,31.8,10.88,4.44,10.09,5.65,1.52,5.13,9.87,1.06,3.4,10.41,1.94,3.94,5.42,3.51
0.1182,39.97,11.9,4.75,7.51,6.11,2.81,4.34,9.51,1.38,5.76,7.72,1.69,11.0,3.64,1.2
0.1382,31.97,12.14,3.75,9.75,5.37,1.54,4.67,9.45,1.03,3.22,9.43,1.65,3.76,4.87,3.49
0.1855,40.66,12.87,5.56,8.07,6.35,2.24,4.04,10.35,1.26,5.47,9.28,1.39,9.1,4.9,0.86
0.2052,31.93,12.66,4.6,9.68,5.63,1.69,4.78,9.89,1.0,3.46,9.85,1.86,3.85,5.23,3.86
0.2468,40.62,12.9,5.51,7.34,6.19,2.26,3.47,10.3,1.06,6.27,9.22,1.51,10.4,4.94,1.95
0.267,31.34,12.84,3.91,8.52,5.6,2.03,3.86,10.19,1.21,4.51,10.28,2.2,5.24,6.01,3.9
0.317,49.21,13.29,6.67,8.16,5.45,1.99,2.86,10.01,1.27,4.21,8.96,2.14,9.63,5.45,2.92
0.3343,30.47,12.53,3.19,8.36,5.47,1.84,3.26,10.12,0.89,4.62,10.18,2.47,5.79,6.32,4.65
0.3826,51.61,15.98,7.2,8.75,4.58,1.55,2.08,8.63,1.05,4.85,8.23,2.35,10.2,5.57,2.98
0.4043,32.73,11.2,3.8,7.5,5.25,1.94,2.31,9.98,0.96,5.4,10.43,1.68,7.14,6.34,3.68
0.4473,52.18,15.17,7.91,7.56,4.23,1.43,1.01,7.92,0.71,5.29,7.47,1.53,11.01,5.95,2.7
0.4678,34.74,11.42,5.35,6.65,4.59,2.1,1.77,9.07,0.77,6.15,10.12,1.85,8.84,6.32,3.79
0.5111,34.66,11.99,6.5,7.41,4.79,2.15,2.61,9.45,0.89,6.21,10.47,2.81,8.54,6.34,4.35
0.5396,36.58,11.72,5.75,6.49,4.33,2.23,2.09,8.68,1.03,6.39,9.81,2.84,9.12,6.55,4.06
0.5725,38.95,11.59,6.23,6.33,4.21,1.89,2.25,8.67,0.89,6.84,9.64,2.55,9.87,6.26,3.68
0.6133,38.16,12.07,6.39,5.91,3.98,2.0,2.41,8.16,1.1,7.19,9.17,2.87,10.34,5.88,3.49
0.6397,40.05,11.55,6.04,5.7,3.36,2.01,1.51,7.12,0.9,7.47,8.49,2.3,11.02,5.7,2.95
0.6796,40.51,11.91,6.41,4.81,4.25,2.74,2.4,7.81,1.66,8.04,9.03,2.84,11.37,6.14,3.12
0.7131,42.39,12.48,5.75,4.93,2.15,2.36,1.81,3.94,1.48,8.13,5.18,2.44,11.86,3.84,2.04
0.7394,41.8,13.44,6.55,4.44,3.39,2.92,1.9,6.18,1.76,8.17,7.68,2.85,11.6,5.36,2.49
0.7794,42.88,14.58,5.54,4.54,2.79,3.13,2.22,4.49,1.81,8.43,6.02,2.78,12.1,4.52,2.27
0.8114,43.27,15.33,5.91,4.77,2.69,3.52,2.99,3.76,2.05,9.02,5.12,2.82,12.89,4.11,2.08
0.8432,40.46,15.79,5.73,4.18,3.1,3.38,1.85,5.09,1.89,8.03,6.61,3.18,12.53,4.79,2.67
0.8752,41.62,15.98,5.66,4.35,2.71,3.68,2.3,4.14,1.97,8.78,5.73,3.13,13.57,4.46,2.56
0.9067,39.32,15.27,5.81,3.79,3.52,3.74,2.68,4.9,2.16,8.49,6.05,3.27,13.26,4.19,2.53
0.9397,42.48,16.41,6.91,3.84,2.79,3.94,3.12,3.31,2.18,9.27,4.45,3.27,13.98,3.32,2.39
0.9823,59.74,18.84,4.18,14.19,1.34,2.97,6.47,1.79,0.85,10.74,3.41,1.51,15.31,2.32,2.11
0.9893,43.88,18.04,7.23,5.76,2.52,4.14,3.99,2.66,2.33,10.56,3.27,3.32,14.83,3.36,2.14
