time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0318,34.12,22.02,15.23,17.94,6.43,6.25,35.69,134.91,9.42,42.27,131.13,13.0,29.53,143.31,8.26
0.0733,36.95,24.32,16.5,17.93,7.06,5.97,35.86,135.42,8.47,43.52,130.3,11.9,31.79,142.16,8.25
0.1074,36.35,22.0,14.02,17.55,6.32,5.9,36.48,133.97,9.97,43.28,129.79,14.14,30.57,141.62,8.6
0.1492,40.13,24.98,17.72,17.84,6.27,6.41,36.97,133.47,8.88,43.8,129.8,12.06,30.75,142.87,8.21
0.1828,26.63,31.46,33.21,20.6,46.34,38.19,34.5,34.07,17.95,43.1,81.55,45.3,49.52,69.46,47.53
0.1998,25.23,25.65,16.28,14.82,29.68,25.56,21.03,21.83,19.81,25.51,22.76,19.96,38.42,40.13,46.56
0.2293,38.56,25.22,15.3,17.15,6.46,5.59,35.05,135.99,9.07,44.28,129.67,11.72,31.82,142.93,8.54
0.2755,40.42,25.7,15.95,16.29,5.99,5.99,35.37,134.4,8.85,44.54,129.01,12.1,31.26,143.36,8.57
0.3111,37.44,26.79,16.84,17.6,6.52,6.07,37.34,132.77,8.99,45.57,128.03,12.27,31.8,142.69,8.94
0.3388,40.55,29.19,19.09,17.74,6.44,6.47,40.35,129.51,8.74,49.34,124.06,11.84,33.68,140.94,8.74
0.3707,38.71,29.25,18.71,17.85,5.98,7.31,42.52,127.22,7.82,49.31,122.92,12.43,34.18,137.12,7.65
0.4031,39.12,29.97,21.05,17.68,5.79,7.16,45.61,123.59,8.99,50.78,121.46,12.74,32.48,139.8,8.92
0.4346,36.78,31.02,24.45,16.86,6.07,6.87,44.88,123.56,10.15,48.93,122.45,12.97,28.55,143.1,10.04
0.4678,42.14,30.27,28.42,15.88,5.6,6.39,42.37,126.99,9.81,47.01,124.81,12.83,28.16,142.79,9.75
0.5009,35.82,29.2,24.98,15.7,6.21,6.21,38.76,129.67,9.34,42.38,128.11,12.27,24.79,143.87,9.87
0.5319,46.14,30.63,33.28,15.45,5.09,6.53,44.2,124.86,9.53,49.64,121.4,12.33,30.86,139.05,9.69
0.568,54.56,30.74,33.75,15.78,3.16,6.57,50.77,117.73,10.7,54.31,116.13,13.83,34.74,134.08,10.55
0.6013,48.41,30.46,27.42,16.32,5.11,6.47,43.08,124.45,10.11,51.1,118.88,13.13,33.2,136.38,10.27
0.6429,50.14,30.31,26.81,16.47,4.32,6.77,44.36,123.64,10.12,52.52,118.04,13.36,32.84,137.09,9.92
0.6757,41.99,28.36,21.79,16.8,4.48,7.05,40.08,128.17,10.15,47.04,123.48,13.69,28.98,140.17,10.74
0.7126,49.76,29.37,22.55,17.03,3.39,6.71,48.22,119.21,10.36,56.19,114.17,14.23,34.58,135.23,10.97
0.7396,42.15,29.84,22.94,17.08,4.41,7.1,46.65,119.79,9.86,52.38,116.93,13.38,31.22,137.28,10.44
0.7709,39.38,28.56,18.37,16.66,4.8,6.58,42.18,123.53,10.48,48.0,121.12,13.98,29.25,139.16,11.09
0.803,44.47,29.71,21.14,16.25,4.56,5.65,42.78,124.48,9.9,51.23,119.77,13.21,33.02,137.36,10.26
0.8334,33.94,29.16,18.58,16.72,5.99,6.0,41.37,123.92,10.51,44.81,124.8,13.18,26.49,142.7,10.38
0.8682,32.4,28.37,18.39,16.63,5.95,5.74,43.44,121.1,9.28,45.47,123.46,12.16,24.53,143.68,9.17
0.9026,26.87,28.51,22.92,16.22,7.22,5.13,42.9,121.28,9.45,41.94,126.5,10.66,19.65,148.81,8.82
0.9301,25.16,29.13,22.16,16.54,7.08,4.98,43.68,119.77,9.46,42.8,124.78,10.74,20.89,146.81,8.97
0.9678,24.21,27.4,24.43,16.44,7.33,5.14,45.35,118.2,9.27,42.71,125.2,9.94,20.78,147.87,8.32
