time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0312,29.0,11.29,3.6,26.99,81.4,34.11,117.51,61.35,52.99,126.48,64.61,71.36,128.35,57.4,79.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0645,29.3,11.47,3.05,25.55,84.07,34.54,116.16,62.53,53.05,126.09,65.25,71.09,128.87,56.97,79.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0968,29.62,11.57,3.64,25.42,83.14,34.99,115.91,62.72,52.05,125.62,65.58,71.29,128.5,57.57,80.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1309,29.31,12.05,3.39,27.51,79.56,34.28,116.85,62.32,53.39,126.28,65.48,72.92,128.7,58.05,81.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.166,29.96,11.45,2.19,28.08,77.12,35.42,116.66,62.31,52.45,126.68,64.9,72.78,129.69,57.37,84.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1983,31.47,10.91,2.21,27.85,78.34,35.26,118.14,61.17,55.68,127.27,64.01,76.35,129.84,56.89,87.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2322,31.57,11.25,1.69,27.37,83.1,33.69,118.65,60.6,52.92,127.18,64.39,71.24,129.02,57.53,80.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2665,30.61,11.43,2.21,27.42,79.5,34.25,116.88,62.58,51.02,126.31,66.08,70.63,128.85,58.54,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3005,30.76,11.06,2.75,26.23,80.09,36.16,117.39,61.9,52.61,126.57,65.12,71.84,129.22,57.49,81.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3334,30.46,11.24,2.66,24.94,85.09,35.34,118.33,60.65,52.17,127.5,63.69,69.03,129.91,56.17,77.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3663,30.1,11.6,2.89,26.26,81.61,35.0,116.18,62.17,53.23,126.07,64.69,73.74,128.71,57.29,83.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4011,29.7,11.53,2.67,25.36,80.99,36.42,116.27,62.51,51.68,125.73,65.31,69.55,128.03,57.7,77.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4339,30.01,11.59,3.32,25.14,80.11,39.06,118.07,61.05,54.34,126.73,64.32,70.66,128.78,56.88,78.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4668,29.76,11.34,2.46,25.98,81.25,36.53,119.04,60.03,53.41,127.45,63.54,69.47,128.84,56.31,75.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5017,30.6,11.66,2.84,25.93,80.42,37.81,117.1,61.49,53.22,126.49,64.58,71.0,128.99,57.26,79.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5343,29.84,11.94,3.36,25.38,81.65,37.61,117.07,61.63,53.43,127.26,64.3,71.4,129.92,56.48,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5685,29.65,12.21,4.47,25.94,81.23,38.05,116.61,62.3,52.47,126.83,64.86,71.13,129.41,57.09,79.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6008,29.47,12.05,4.38,25.88,79.84,38.71,116.72,62.19,53.9,126.97,64.69,72.45,129.65,57.25,81.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6344,28.53,11.45,5.87,26.14,80.13,38.55,116.99,61.9,54.0,126.42,64.62,71.23,128.6,57.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6681,28.58,10.77,7.55,24.36,83.31,37.72,116.67,62.28,54.39,126.47,64.98,73.63,128.9,57.13,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7005,29.51,11.65,4.07,25.77,80.33,38.44,116.07,62.58,51.28,126.45,64.94,70.69,129.64,56.83,81.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7367,29.08,11.47,3.61,26.13,77.32,38.4,117.62,61.25,51.55,126.6,64.38,69.59,128.57,57.21,77.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7706,29.53,10.99,4.95,27.08,81.92,36.47,117.33,61.67,54.98,127.21,64.22,73.1,129.71,56.55,82.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8033,29.15,11.57,4.92,26.39,79.35,38.19,115.94,62.9,53.85,126.5,65.04,72.8,129.6,56.88,82.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8358,29.59,11.3,4.82,26.2,78.27,39.54,117.52,61.56,56.17,127.51,63.69,75.67,130.57,55.67,85.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8679,30.31,11.21,3.65,26.07,83.12,35.98,117.84,61.52,53.9,127.07,64.37,71.19,129.7,56.37,80.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8996,29.11,11.34,6.02,26.09,82.96,36.14,115.75,63.25,57.12,126.18,65.5,75.52,129.31,57.21,84.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9337,29.58,11.17,6.2,26.2,81.6,36.55,116.76,61.98,55.92,126.6,64.32,74.64,129.83,56.09,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9669,29.28,11.35,4.17,26.29,79.14,37.79,116.87,62.06,51.78,126.59,64.59,69.58,129.41,56.72,79.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
