time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0294,54.16,43.41,83.88,24.18,148.66,13.93,25.12,151.9,46.71,33.04,148.96,48.4,31.23,151.51,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.064,52.0,43.12,84.12,23.69,148.39,15.12,25.02,151.31,50.04,33.26,148.46,53.77,32.66,150.03,38.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1008,51.0,42.79,87.51,23.04,148.72,16.06,24.41,152.13,47.49,31.4,150.77,47.97,31.23,151.27,36.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1332,52.74,43.23,85.45,23.07,149.24,16.83,24.34,152.41,49.07,31.54,150.6,49.52,32.58,149.45,36.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1677,52.64,42.55,86.33,23.55,148.6,16.28,24.52,152.15,50.43,32.4,149.72,50.72,32.45,149.84,37.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2025,50.41,43.08,85.09,23.37,148.27,16.84,25.07,151.5,50.47,32.22,149.93,50.79,33.15,148.9,36.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.234,54.94,43.73,84.0,23.35,148.99,16.21,24.65,152.08,48.53,33.17,148.83,50.65,33.99,148.37,36.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2677,51.87,43.35,84.93,24.08,147.53,16.77,25.6,150.69,52.77,33.83,147.92,53.03,33.05,149.31,38.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3025,54.02,44.12,83.72,23.34,147.45,19.31,26.0,150.35,56.67,34.38,147.8,56.87,39.55,142.85,44.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3364,52.94,44.29,83.2,24.02,147.75,16.04,26.41,150.39,54.43,35.52,146.62,54.22,35.56,146.97,38.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
