time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0182,27.82,29.21,15.35,8.85,3.02,3.3,8.68,4.12,2.68,26.62,143.96,9.39,32.32,137.33,10.9
0.0493,28.67,29.69,15.64,9.16,3.3,3.23,9.16,4.43,2.53,27.55,142.29,8.65,34.58,133.57,10.08
0.0802,27.02,27.99,12.26,10.41,4.04,3.8,9.48,3.53,2.64,26.85,140.94,10.4,41.32,126.95,12.21
0.1141,30.31,27.13,15.7,10.57,4.33,3.28,10.06,5.33,2.5,23.31,144.45,9.91,36.95,131.46,11.83
0.1407,32.2,27.72,18.53,9.73,3.76,3.0,10.08,6.28,2.32,23.63,146.06,9.11,37.89,132.31,10.76
0.173,31.81,26.58,20.62,10.7,3.48,3.34,10.14,5.79,2.88,24.83,144.5,10.85,39.1,131.83,13.12
0.2053,32.5,23.99,23.91,9.96,2.6,3.79,11.16,5.5,2.34,25.0,145.81,11.21,32.71,138.26,13.6
0.241,32.24,23.37,22.06,9.14,3.47,4.18,11.58,6.39,2.26,25.59,145.83,10.78,32.67,138.12,13.53
0.2835,30.86,23.31,21.02,9.45,4.76,4.65,11.28,6.4,3.11,24.99,144.18,12.41,33.91,135.65,15.71
0.3145,31.77,23.33,21.63,9.7,4.47,4.46,11.1,5.98,3.27,24.64,144.92,12.61,33.48,136.37,15.63
0.3485,30.54,23.58,22.26,9.61,4.44,4.66,10.71,5.94,3.04,24.22,144.33,12.43,32.87,135.75,15.72
0.3726,31.7,23.65,22.02,9.83,3.79,4.32,11.48,6.01,2.67,24.52,144.84,12.32,32.36,136.95,15.18
0.4128,31.08,23.36,24.64,9.93,4.09,4.64,11.33,5.9,3.09,24.42,145.51,12.51,33.32,136.67,15.63
0.4501,30.15,23.81,24.0,9.46,3.96,4.52,11.06,5.96,2.65,24.57,145.52,11.58,32.3,137.94,14.8
0.4818,31.16,23.36,22.84,9.89,4.11,4.48,11.58,5.45,3.01,24.84,145.6,12.2,31.4,138.67,15.08
0.5145,32.01,23.59,22.6,9.76,4.57,4.5,11.29,6.12,3.01,24.49,145.38,12.28,33.99,135.87,15.44
0.5405,31.7,23.37,23.54,9.75,4.43,4.5,11.27,6.19,2.83,23.71,145.59,12.2,33.67,135.56,15.65
0.5798,31.13,23.75,23.6,9.76,4.49,4.59,11.38,5.93,3.12,25.01,144.9,12.28,33.12,137.19,15.52
0.6163,32.13,23.73,23.11,10.01,4.31,4.64,10.8,5.59,3.36,22.75,147.24,12.81,35.42,135.21,16.03
0.6468,31.28,23.32,23.08,9.57,3.73,4.5,11.32,6.41,2.66,24.15,145.33,12.15,32.47,137.14,15.61
0.6783,31.12,23.44,21.94,9.7,4.36,4.52,11.31,6.07,3.01,24.26,145.84,11.88,32.22,138.06,15.3
0.7151,30.87,23.79,22.3,10.1,4.73,4.44,11.78,6.38,3.05,25.6,143.84,12.25,33.07,136.83,15.68
0.7422,30.65,23.83,24.89,9.46,5.05,4.67,11.31,7.13,2.75,25.67,143.31,11.44,33.64,136.02,15.41
0.7734,30.79,23.38,23.26,9.68,4.78,4.59,11.41,6.08,3.02,24.2,145.42,12.24,33.32,136.61,15.66
0.817,30.57,23.16,23.77,9.4,4.91,4.6,11.79,7.16,2.79,25.86,143.12,12.02,33.59,135.58,15.94
0.8484,30.82,23.33,22.86,9.34,4.94,4.68,11.53,6.94,3.14,25.37,143.51,12.2,32.9,135.95,16.11
0.8811,30.28,23.4,22.58,9.35,5.08,4.6,11.52,6.83,2.82,25.0,143.7,11.93,32.14,136.72,15.4
0.906,30.48,22.85,23.12,9.73,4.78,4.63,11.75,6.47,3.03,24.39,144.98,12.03,32.08,137.35,15.68
0.947,30.92,23.84,23.89,9.24,4.91,4.66,11.27,6.63,2.84,24.24,144.93,12.07,34.08,135.6,15.92
0.981,31.18,24.36,25.51,9.75,4.36,4.5,11.39,6.48,2.96,24.75,145.0,11.64,33.26,137.15,15.37
