time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0268,19.94,13.91,3.96,9.0,7.71,1.3,7.04,14.76,3.57,3.86,14.96,5.76,6.82,11.95,8.85
0.0619,20.98,13.77,0.69,9.94,7.66,2.07,7.56,14.11,2.49,5.31,13.95,4.19,6.27,11.06,7.76
0.0946,21.24,12.47,1.06,9.45,6.82,0.81,7.13,13.06,2.49,6.64,13.22,4.92,6.75,10.78,8.05
0.1264,19.88,12.62,2.9,9.77,6.74,1.77,7.23,12.54,2.87,7.33,13.53,5.26,6.73,11.03,7.78
0.1595,18.47,12.75,3.46,10.06,7.09,2.32,7.11,11.86,2.8,7.61,12.88,5.23,6.65,10.43,7.5
0.1961,18.87,11.19,3.74,11.47,7.61,3.16,8.15,12.44,4.41,6.41,12.73,6.1,4.55,10.58,7.54
0.2284,18.1,9.77,4.02,14.39,7.19,5.64,11.67,13.09,7.06,7.86,15.9,8.11,3.16,15.8,8.06
0.2626,16.73,8.92,6.5,12.34,11.27,8.15,10.11,15.4,7.66,8.15,22.87,13.68,3.94,20.93,12.26
0.2933,16.37,4.62,7.04,9.74,12.8,7.27,7.63,16.85,9.37,2.58,23.93,16.7,10.89,18.55,13.89
0.3158,16.29,7.71,7.34,16.96,19.94,10.47,13.15,22.38,10.63,8.78,25.71,16.24,3.49,23.45,15.69
0.3683,18.15,7.78,1.6,16.4,29.62,16.26,13.84,30.97,19.89,7.62,38.53,30.48,2.44,28.08,22.91
0.4047,21.56,10.0,13.27,12.22,6.91,0.59,6.79,8.31,1.49,3.17,7.59,3.93,7.94,2.38,3.67
0.4157,24.8,11.82,12.3,12.78,9.71,2.97,8.4,12.31,2.13,3.75,9.67,2.81,7.72,4.58,1.23
0.455,28.61,6.28,8.15,7.04,26.91,22.72,2.75,33.24,21.89,6.27,29.26,16.7,14.44,17.17,9.23
0.4779,30.07,8.87,6.53,30.65,20.81,27.23,33.19,17.43,18.92,30.9,22.28,15.28,27.99,17.71,13.0
0.5136,24.45,10.26,9.95,21.31,30.77,11.73,21.23,41.75,17.61,23.18,49.3,29.57,24.98,31.05,30.96
0.5613,3.17,16.34,13.87,50.56,15.06,13.27,46.5,7.88,15.25,38.73,12.69,12.23,33.35,6.59,4.31
0.5746,29.69,9.28,2.49,22.56,40.9,26.92,21.2,57.57,29.59,23.64,56.65,27.61,21.99,34.74,28.9
0.6218,23.31,3.62,9.65,18.91,39.95,25.69,17.99,47.63,31.54,18.25,42.2,24.64,20.14,17.61,19.66
0.6698,30.81,46.69,29.85,40.9,11.33,5.1,32.1,14.81,9.54,68.15,90.38,15.04,60.1,79.52,20.88
0.6933,28.53,25.38,12.23,38.49,34.72,28.9,23.75,35.28,28.2,12.8,32.17,25.81,19.38,17.04,11.23
0.7171,19.12,21.12,18.86,40.8,47.38,35.95,27.62,50.13,37.29,18.31,57.73,32.67,24.04,45.17,30.96
0.7618,16.95,19.68,16.33,42.51,75.84,27.06,38.12,77.79,18.86,35.62,70.57,25.39,35.35,33.63,19.79
0.7931,18.75,24.01,21.88,47.95,80.8,26.28,47.47,74.64,21.2,55.92,62.49,25.52,64.33,60.98,16.7
0.828,20.03,21.43,14.28,56.44,70.7,24.66,54.91,71.67,18.52,50.95,66.13,25.31,52.89,68.85,16.55
0.8611,20.0,24.62,15.85,62.75,65.76,18.97,52.37,64.72,19.27,41.0,67.09,25.42,44.71,67.63,16.41
0.8931,20.33,24.64,14.85,62.82,61.83,20.44,50.32,63.54,18.95,34.66,68.03,24.35,36.97,67.5,16.39
0.9239,20.82,24.05,13.78,59.39,60.54,23.92,48.0,68.22,21.0,30.68,73.55,23.96,36.57,72.84,17.28
0.9625,20.93,23.15,13.41,59.35,57.91,23.96,47.15,69.33,19.81,28.47,74.52,22.83,32.93,73.89,17.22
0.9946,20.33,22.96,13.52,58.57,59.67,22.44,46.41,68.68,17.55,29.2,72.65,21.39,33.77,73.01,16.08
