time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0223,25.88,12.86,4.48,44.4,10.68,2.85,40.35,17.47,1.39,39.24,23.91,3.6,36.2,19.0,3.28
0.0522,26.17,13.72,2.92,35.85,9.0,3.11,29.31,16.37,3.01,32.35,20.98,2.27,34.4,17.41,3.46
0.087,26.09,14.97,4.4,39.32,11.39,2.96,34.7,17.32,2.4,36.13,21.29,2.58,36.3,16.86,1.46
0.1199,20.98,13.57,4.43,36.54,10.94,3.22,32.44,19.77,3.73,36.96,23.36,2.26,38.25,18.43,1.93
0.1511,28.1,15.65,4.99,37.16,11.59,3.33,33.58,17.39,1.51,35.94,20.59,2.18,36.34,16.51,1.43
0.1845,28.39,12.89,3.04,32.92,9.04,4.54,28.73,17.37,2.22,33.37,19.87,3.69,32.3,15.63,1.58
0.22,28.46,15.63,5.09,33.83,13.29,2.45,34.35,21.97,0.86,40.5,24.47,1.22,41.21,18.41,0.24
0.2516,26.54,14.08,5.53,37.94,14.5,4.59,34.6,23.47,0.73,38.22,23.4,2.24,33.55,17.27,1.94
0.2852,35.94,32.94,2.48,19.47,5.75,9.15,10.07,6.1,3.69,6.5,5.79,4.63,10.46,3.66,3.15
0.3344,15.3,12.35,20.45,31.51,4.44,9.52,20.69,4.28,3.61,13.31,5.62,4.75,6.82,4.64,3.97
0.3665,27.63,23.79,10.03,26.05,4.78,7.28,16.05,6.91,3.34,10.35,6.47,4.37,9.03,3.85,2.99
0.3949,41.37,29.16,7.75,32.41,4.57,4.83,18.06,7.0,3.51,9.05,5.35,3.75,9.57,1.65,2.63
0.4162,37.32,29.2,2.73,16.05,5.06,7.37,7.77,5.77,3.88,7.01,3.67,4.07,10.21,2.26,2.61
0.4595,43.28,23.86,7.43,11.08,5.02,5.83,3.15,4.02,3.43,5.38,5.22,3.37,9.11,5.03,2.33
0.4953,45.46,20.23,6.18,8.76,5.67,5.21,2.24,5.68,2.46,4.24,8.1,2.28,8.66,6.4,1.83
0.5337,39.44,18.48,10.0,45.8,7.72,3.87,34.4,13.59,0.54,25.48,13.66,2.83,18.71,8.24,3.12
0.5424,42.05,21.2,7.13,38.46,8.54,5.11,26.25,14.18,1.54,17.24,13.73,2.55,12.3,8.43,2.22
0.5846,51.58,21.0,6.17,22.06,1.08,4.07,10.71,3.27,2.37,11.97,4.97,0.61,11.4,2.03,1.36
0.6057,42.89,15.97,6.38,6.94,5.43,3.72,1.18,6.18,1.45,4.68,8.07,1.86,8.79,5.17,1.87
0.6531,38.07,14.91,5.89,7.28,5.42,3.19,2.23,7.4,1.57,3.75,8.83,2.05,7.49,5.59,2.32
0.6958,57.07,11.78,9.81,11.31,2.5,2.55,2.96,4.08,0.98,4.12,4.68,1.27,8.42,2.57,1.11
0.7005,36.89,13.19,6.83,6.76,5.9,3.47,3.02,7.95,1.72,3.6,9.23,3.04,5.46,5.28,2.8
0.7651,33.74,12.9,6.93,6.05,5.78,3.6,2.97,7.84,1.95,3.32,8.52,3.63,4.02,4.97,3.18
0.7937,31.92,11.29,6.89,6.46,6.0,3.51,3.33,8.11,1.51,2.94,8.84,3.18,3.14,4.74,3.51
0.8249,32.26,12.18,6.95,7.07,6.04,3.47,4.23,8.44,1.6,3.04,8.95,3.03,3.12,4.88,3.34
0.859,31.6,12.18,6.51,7.55,6.01,3.28,4.58,8.6,1.61,3.11,8.88,2.9,2.92,4.94,3.26
0.8909,31.8,10.88,6.46,7.73,6.06,2.81,3.86,8.79,1.01,2.51,9.57,2.11,2.3,5.33,3.46
0.9275,32.6,10.48,6.35,8.07,5.99,2.5,4.09,9.23,1.14,2.66,10.14,1.81,2.72,5.5,3.12
0.9572,32.78,10.44,6.84,8.6,5.98,2.41,4.26,9.38,1.1,2.55,10.01,1.41,2.36,5.49,2.88
0.9963,41.86,13.45,5.67,8.85,5.48,2.33,4.72,8.6,2.3,3.59,7.13,1.82,9.59,3.06,1.39
