time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0341,15.2,22.09,91.31,97.31,82.66,88.66,101.87,82.07,125.15,94.24,92.03,89.07,117.4,67.72,93.98
0.0736,14.68,21.88,91.62,95.36,84.24,79.48,101.08,82.53,123.64,94.32,91.7,87.79,115.45,69.83,91.66
0.1134,14.88,22.26,90.74,96.79,83.74,85.47,102.48,81.92,124.1,95.82,90.71,88.73,117.45,67.8,93.39
0.1485,14.85,22.21,89.47,95.06,84.78,79.69,101.5,82.31,122.81,94.85,91.21,86.2,115.98,69.2,90.31
0.183,14.45,21.54,90.37,98.05,82.72,90.12,103.82,80.85,124.65,96.95,89.74,90.14,118.72,66.53,94.81
0.2187,15.01,22.21,90.01,95.86,84.14,81.03,102.38,81.51,123.66,95.63,90.46,86.69,116.8,68.36,91.8
0.2549,15.62,21.93,91.66,99.64,80.74,91.77,103.94,80.23,126.51,96.52,89.71,90.39,117.91,66.97,95.55
0.2927,15.4,22.45,89.13,97.37,82.26,87.02,102.34,81.17,125.82,95.09,90.86,87.9,116.44,68.99,91.03
0.3285,15.52,22.37,90.19,99.16,81.1,95.52,103.75,80.3,127.02,96.94,89.44,91.31,119.42,65.83,95.01
0.3636,15.94,22.22,92.84,96.1,83.74,92.22,100.49,83.29,126.36,93.32,92.84,87.75,116.25,68.81,91.82
0.4003,15.33,22.03,90.47,96.57,83.77,89.25,101.64,82.6,125.4,94.83,91.68,89.54,116.0,69.43,92.45
0.4364,15.58,21.93,89.65,96.14,83.62,86.71,101.28,82.35,125.94,94.42,91.48,89.54,115.51,69.5,93.74
0.4712,15.21,22.37,90.93,98.68,81.13,88.89,103.3,80.42,127.28,96.26,89.72,91.99,117.81,67.07,95.47
0.511,14.93,22.26,91.26,96.39,83.71,85.02,102.08,82.07,124.69,94.96,91.43,86.9,115.8,69.57,92.43
0.5474,14.75,21.75,89.74,95.89,84.06,80.26,102.43,81.47,123.89,95.46,90.65,86.79,115.77,69.44,91.35
0.5851,14.9,21.88,90.07,96.13,83.71,76.7,102.3,81.5,122.8,95.49,90.53,87.78,115.18,70.0,92.12
0.6237,15.27,21.81,90.99,95.85,83.74,79.14,101.71,81.86,123.43,94.95,90.88,88.19,115.55,69.46,93.02
0.6614,14.83,22.01,89.03,96.99,82.73,81.99,101.91,81.62,124.78,94.64,91.18,90.0,116.04,69.06,93.37
0.699,15.77,22.2,90.28,96.41,82.9,76.86,102.18,81.06,123.77,95.19,90.4,87.23,115.18,69.83,91.79
0.7379,15.81,21.76,89.88,97.48,82.13,81.26,102.59,80.77,124.91,95.42,90.13,88.65,116.33,68.32,94.39
0.7747,15.52,21.51,92.61,101.2,78.94,91.7,106.69,77.02,127.14,98.87,86.82,93.06,121.43,62.69,99.98
0.8121,15.34,22.16,90.63,99.83,79.11,85.97,105.3,77.43,126.97,96.96,88.19,90.6,117.05,67.52,94.33
0.8506,15.93,20.2,94.5,103.01,77.03,100.77,106.32,77.32,130.66,97.42,88.46,95.36,121.4,62.81,99.45
0.8891,15.55,19.57,89.36,97.74,82.09,104.17,99.79,83.68,129.01,90.76,95.13,92.63,113.72,70.74,94.77
0.9269,14.93,19.48,90.0,99.38,81.34,100.92,102.55,81.57,129.29,93.15,93.21,93.55,115.02,69.93,95.14
0.967,15.18,18.41,89.94,98.04,82.3,108.75,99.4,84.33,130.17,89.99,96.11,95.84,114.58,69.92,97.89
