time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,5.45,5.85,34.2,126.72,56.66,59.52,114.96,77.71,73.33,109.45,90.85,82.89,104.08,96.85
0.0827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,5.97,6.03,33.81,125.37,56.82,58.18,115.59,76.03,71.64,110.63,89.29,82.2,105.56,95.49
0.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,5.21,5.24,36.07,126.61,57.16,62.52,113.7,79.65,75.73,108.12,93.37,85.81,102.73,97.02
0.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,6.19,4.98,32.31,126.2,54.88,56.69,115.35,75.08,71.07,110.27,87.52,81.51,106.02,92.61
0.2068,20.21,15.63,8.37,46.05,30.77,92.53,49.92,58.38,62.95,45.83,78.55,45.99,57.39,77.65,43.65,9.87,6.03,5.78,33.32,122.52,58.17,58.23,112.71,78.77,72.32,107.48,91.71,82.28,103.92,95.15
0.2316,18.8,20.17,13.87,44.97,27.63,36.46,46.88,29.24,76.93,50.79,50.73,53.17,65.64,52.81,39.28,10.07,5.88,6.21,34.88,125.23,57.42,60.38,113.37,79.55,73.68,108.16,92.25,83.94,104.68,94.6
0.2571,21.03,13.91,29.96,59.95,76.6,89.52,70.69,124.28,40.18,75.04,116.97,31.72,80.59,117.15,31.42,9.6,5.78,7.56,34.94,126.46,57.99,59.88,113.97,80.08,70.92,110.19,90.66,79.05,106.26,95.38
0.2817,16.49,8.81,14.14,58.27,83.98,71.35,68.73,111.44,48.4,74.77,108.47,38.85,79.53,116.51,37.29,10.37,6.29,6.53,35.4,124.16,58.8,60.31,113.78,78.82,73.23,109.2,90.13,82.98,104.83,94.12
0.3222,19.04,17.85,62.41,9.45,57.49,120.64,31.07,69.19,84.12,77.77,66.76,18.13,106.85,45.5,30.27,10.79,6.38,6.45,34.15,123.99,60.18,58.73,113.64,80.73,73.04,108.47,92.24,85.23,101.94,94.46
0.352,22.01,19.16,15.52,72.81,76.1,96.79,69.17,134.5,37.41,77.72,119.59,32.78,84.35,121.83,28.85,10.55,6.21,6.24,33.02,124.46,59.11,58.09,113.62,81.2,72.41,109.41,93.14,83.18,106.61,93.13
0.3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18,6.2,6.61,32.88,127.09,58.02,57.95,114.19,80.27,71.23,109.79,92.99,81.78,106.17,94.62
0.4169,6.69,23.07,28.73,73.51,41.7,68.28,90.74,120.59,34.69,95.58,118.48,26.72,92.46,123.94,29.13,9.69,5.58,6.11,36.67,125.95,62.01,61.8,113.09,84.43,75.57,106.73,96.61,86.5,99.91,98.79
0.4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,6.36,5.93,32.72,124.65,58.11,57.27,113.83,78.64,70.47,109.83,91.28,81.06,106.61,93.25
0.4796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,6.37,6.5,30.64,127.56,56.32,55.26,115.58,77.91,69.45,110.81,90.59,80.39,107.31,93.35
0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,6.22,7.2,36.21,124.02,59.53,59.63,113.24,80.64,71.92,108.39,93.21,83.88,101.99,97.94
0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,6.36,6.78,32.51,126.0,57.37,56.32,114.83,78.72,70.28,109.52,91.51,83.14,103.69,95.92
0.5973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,6.41,7.27,34.99,124.33,59.26,59.2,113.51,80.18,72.36,108.7,92.42,84.63,102.78,96.63
0.6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,6.25,6.72,33.8,126.19,56.59,58.51,113.79,79.11,72.44,108.95,92.46,83.45,104.63,96.02
0.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,6.51,6.72,33.57,125.51,56.5,58.68,114.0,76.75,71.82,109.95,89.82,82.1,106.21,94.14
0.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,6.36,6.63,33.38,124.91,56.98,58.94,112.1,80.58,72.43,108.78,93.11,83.7,105.54,94.93
0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,6.45,6.54,32.39,124.26,56.69,57.87,112.88,78.79,72.11,109.25,91.76,83.71,105.88,95.18
