time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0221,24.98,25.48,33.41,18.43,7.05,5.8,43.33,120.59,12.12,42.72,125.61,16.02,32.14,138.68,15.59
0.0573,24.45,24.3,32.03,18.68,6.73,5.48,41.14,123.08,12.04,39.95,128.45,15.56,29.84,140.84,15.07
0.0878,24.26,24.99,32.98,18.07,7.05,5.43,41.34,122.89,11.86,40.11,128.61,15.21,30.98,140.57,14.97
0.1224,23.33,24.61,31.69,18.56,6.81,5.51,40.72,122.85,12.03,38.92,128.93,15.04,29.52,140.56,14.68
0.1454,23.63,24.62,33.0,18.68,7.08,5.55,41.36,122.56,11.77,40.06,127.51,15.17,28.93,140.22,14.75
0.1735,24.68,24.42,31.06,18.59,6.55,5.83,41.96,122.49,12.19,41.3,127.27,16.48,31.46,139.19,15.96
0.2216,24.18,24.75,32.35,18.4,6.91,5.8,43.07,121.23,11.97,42.29,126.05,15.93,31.11,139.28,15.24
0.2535,23.93,24.18,31.82,18.44,6.88,5.7,42.6,121.06,11.84,41.41,126.31,15.4,30.08,139.45,14.87
0.2845,23.0,24.29,30.35,18.13,6.88,5.64,42.4,121.23,11.74,41.17,126.7,14.98,29.68,140.29,14.39
0.3234,23.56,24.85,32.79,18.18,6.89,5.57,42.02,121.89,12.21,40.69,127.27,15.76,29.99,140.26,15.41
0.3565,23.4,24.86,31.26,18.05,6.97,5.65,42.44,121.37,12.0,42.12,125.9,15.55,31.12,139.04,15.01
0.3907,23.93,24.1,30.96,18.11,6.56,5.81,41.8,121.6,12.13,40.78,126.84,15.71,30.88,138.9,15.26
0.4236,23.56,23.83,31.11,18.37,6.56,5.65,42.28,121.36,11.97,40.8,126.97,15.59,29.03,140.96,15.15
0.4452,23.08,23.97,31.71,18.09,6.67,5.61,41.12,123.19,12.05,39.86,128.97,15.72,30.12,141.67,15.53
0.4885,23.53,24.4,32.8,18.52,6.79,5.54,42.09,122.19,11.89,40.78,127.55,15.37,29.59,140.72,15.2
0.5227,23.39,24.43,31.78,18.5,6.62,5.74,41.05,123.74,12.38,39.61,129.48,16.26,30.01,141.23,16.06
0.555,23.28,23.58,31.96,18.82,6.63,5.24,41.2,123.47,11.99,39.98,129.21,15.6,30.36,141.5,15.58
0.5882,22.53,23.65,32.31,18.42,6.55,5.58,41.37,122.63,11.94,39.06,129.42,15.27,30.09,140.93,15.08
0.6187,20.81,23.1,32.66,18.36,6.56,5.33,41.01,122.99,12.12,38.53,129.41,15.35,28.39,141.58,15.25
0.6552,21.62,23.77,32.5,18.36,6.55,5.48,41.36,123.08,12.56,40.0,129.12,16.27,31.48,140.84,16.26
0.6821,22.97,23.09,33.22,18.16,6.5,5.23,40.77,123.59,11.99,39.82,129.0,15.2,30.48,140.87,15.07
0.7148,23.76,24.23,33.64,18.91,6.6,5.7,42.04,122.87,12.61,40.13,128.96,16.7,31.54,139.98,16.5
0.7558,23.37,23.15,31.5,18.25,6.61,5.36,42.05,121.58,11.49,40.84,127.32,14.51,31.5,139.21,14.08
0.7784,23.64,24.02,32.35,18.86,6.66,5.66,42.0,122.36,12.53,40.93,127.5,16.62,31.85,138.97,16.34
0.8136,23.73,24.14,32.71,18.45,6.72,5.42,43.29,120.66,11.57,41.85,126.38,15.02,31.99,138.61,14.67
0.8577,23.19,23.64,32.79,18.31,6.61,5.57,40.87,122.95,12.02,39.09,128.93,15.34,29.79,140.72,14.96
0.8889,23.72,24.19,33.71,18.44,6.82,5.46,41.16,123.29,11.94,39.51,129.18,15.46,30.22,141.25,15.22
0.9216,24.69,24.08,34.71,18.68,6.72,5.19,40.1,124.78,12.29,37.83,131.14,15.86,29.43,141.84,15.7
0.9537,24.31,24.73,33.4,18.54,6.62,5.21,42.31,121.93,11.81,41.57,127.1,15.59,32.11,139.31,15.27
0.9853,24.57,23.23,33.35,18.39,6.62,5.47,40.17,123.86,12.08,39.18,129.4,15.61,31.45,140.03,15.69
