time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0345,30.3,28.17,11.89,10.54,3.95,2.86,10.24,5.26,1.21,19.49,149.84,7.64,25.52,139.39,10.91
0.0669,30.64,28.6,15.34,11.1,4.75,2.87,10.71,5.47,1.05,23.13,144.41,7.79,31.36,134.77,9.83
0.1027,29.44,26.1,15.83,11.41,4.79,2.76,11.04,5.01,1.2,24.81,142.14,9.46,31.9,135.26,12.02
0.1369,33.06,27.78,21.34,11.59,4.36,2.82,11.45,5.89,1.64,26.02,143.18,9.83,34.41,135.85,12.3
0.1715,33.46,26.35,24.47,11.34,2.61,3.37,11.36,4.9,2.54,26.79,142.94,10.7,33.67,136.52,13.28
0.201,33.41,25.69,22.82,10.85,2.11,3.51,11.24,4.59,2.7,27.69,142.67,11.34,35.26,136.14,14.02
0.2368,33.9,24.94,24.79,10.34,2.99,4.04,11.15,4.85,2.56,26.26,143.53,11.45,35.12,135.37,14.33
0.2718,34.59,24.28,25.96,10.61,3.22,4.64,11.99,6.08,3.28,26.76,143.15,12.8,37.54,132.49,16.14
0.2942,34.62,24.63,26.24,10.52,3.94,4.41,12.0,6.65,3.34,27.69,142.26,11.99,38.89,131.48,15.62
0.3334,33.57,24.03,26.45,10.68,5.32,3.93,12.33,6.67,2.87,28.03,141.54,12.04,37.86,131.98,15.83
0.3649,33.57,23.93,25.78,10.77,5.53,4.19,12.37,7.06,2.94,28.03,141.66,11.69,39.15,130.86,15.52
0.3912,34.5,24.25,25.1,10.18,4.99,4.34,12.13,6.84,3.21,28.07,141.92,11.94,38.35,131.7,16.0
0.4335,33.92,23.91,25.84,10.11,5.03,4.32,12.41,7.11,3.05,27.42,142.53,11.76,37.06,132.57,15.66
0.4653,33.77,24.62,26.96,10.33,5.58,4.15,12.05,6.62,2.82,26.97,142.88,11.5,38.85,131.88,15.46
0.5019,34.18,24.29,26.88,10.49,4.96,4.13,11.94,6.46,2.96,27.8,141.9,12.14,38.81,131.62,16.24
0.5347,35.78,24.82,28.49,10.87,4.84,4.2,11.45,5.86,3.35,26.12,144.11,12.96,40.69,131.14,17.11
0.5683,34.49,24.47,26.1,10.91,3.74,4.32,12.29,6.53,3.62,27.61,141.83,13.08,37.35,132.43,16.7
0.6017,33.68,24.19,27.64,10.82,4.7,4.28,12.33,7.02,3.14,27.61,141.85,12.28,38.44,131.75,16.61
0.6363,32.73,23.56,25.69,10.35,5.41,4.22,12.11,6.49,3.05,28.11,141.93,12.26,37.95,132.58,16.41
0.6682,32.97,23.59,25.18,10.89,5.3,4.02,12.84,7.17,3.3,28.37,141.26,11.77,36.52,132.72,15.57
0.7011,33.22,23.78,26.24,10.7,5.46,4.06,12.41,6.65,3.16,27.44,142.59,12.02,37.81,132.72,16.17
0.7334,33.9,24.13,26.64,10.35,4.97,4.2,12.28,6.8,3.01,27.51,142.34,11.86,37.15,132.98,16.03
0.7652,33.85,24.49,26.42,10.33,5.4,4.51,12.21,6.64,3.51,26.89,142.72,12.34,37.85,131.9,16.49
0.79,33.5,24.24,26.44,10.38,5.45,4.29,12.08,6.83,3.16,27.95,141.66,12.42,39.32,130.8,16.83
0.8335,32.89,23.79,26.91,10.71,5.17,4.28,12.44,7.44,3.32,29.2,140.12,12.52,38.94,130.47,17.23
0.869,32.89,23.84,24.82,10.33,5.01,4.23,12.33,6.72,3.27,28.33,141.91,11.95,36.69,133.44,15.85
0.8997,34.75,24.38,25.91,10.26,5.13,4.17,11.68,6.48,3.01,27.2,142.73,11.85,39.47,131.41,15.58
0.9338,32.61,24.28,26.6,10.66,5.47,4.32,11.83,6.48,3.05,28.12,141.08,12.49,38.43,131.56,16.7
0.9651,34.56,24.57,28.26,10.73,4.5,4.15,11.63,6.64,3.26,26.85,142.36,12.45,39.45,131.14,16.63
0.9958,33.46,24.02,26.02,10.99,4.34,4.09,12.13,6.24,3.48,26.33,142.99,12.8,35.99,133.76,16.59
