time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0184,22.86,11.41,6.33,17.56,13.87,6.66,11.82,27.72,12.88,19.83,39.61,15.97,35.04,22.64,9.92
0.0403,24.29,11.25,6.07,17.51,14.0,6.94,11.96,27.92,14.15,19.26,38.87,16.56,34.1,20.94,9.83
0.0771,23.64,11.32,6.66,17.64,13.82,6.04,11.86,27.6,12.45,19.9,38.11,14.78,35.58,21.03,8.85
0.1117,23.42,11.37,6.73,17.49,14.19,6.78,11.9,28.59,13.29,19.3,40.41,16.19,33.84,22.89,10.44
0.1446,24.67,11.27,6.09,17.75,13.89,5.84,12.05,28.61,12.75,19.46,40.37,15.44,34.53,22.31,9.35
0.1776,22.9,11.34,7.23,17.36,13.83,6.07,11.68,26.98,12.18,21.1,38.32,14.56,35.87,20.21,8.4
0.2103,24.2,11.14,6.42,17.53,13.7,6.43,11.9,28.42,12.68,19.61,39.36,15.08,34.58,22.54,9.77
0.2452,22.12,11.44,7.89,16.94,14.07,6.52,11.49,28.19,13.82,20.46,40.68,16.91,36.98,22.08,10.34
0.2779,23.9,11.33,7.02,17.48,13.89,6.09,11.93,28.36,12.88,20.06,40.9,15.37,35.27,22.63,9.38
0.3124,23.94,11.43,6.16,17.52,14.06,5.77,11.84,27.71,11.58,20.52,39.19,14.54,35.11,21.85,8.88
0.3434,24.25,11.58,7.58,17.89,13.95,6.06,12.15,28.43,12.81,19.97,41.08,15.38,35.3,22.37,9.35
0.3866,23.1,11.25,6.81,16.48,13.39,5.88,11.12,27.41,12.53,21.11,40.08,14.83,37.18,20.78,8.61
0.4091,24.74,11.53,6.45,17.85,13.97,5.69,12.21,27.66,11.63,20.28,39.67,14.41,35.28,22.93,9.33
0.4476,23.73,11.55,6.35,17.86,14.38,5.85,11.97,28.26,12.19,20.93,41.48,15.05,35.73,23.13,9.48
0.478,23.52,11.39,6.37,16.43,13.53,5.48,11.05,27.4,12.22,21.08,41.52,14.53,38.54,23.87,9.27
0.5132,23.43,11.5,6.64,17.46,13.77,6.26,11.84,28.35,13.26,20.09,40.7,15.55,36.76,22.67,9.56
0.55,23.94,11.55,7.45,17.88,14.05,5.54,12.1,28.57,12.89,20.53,42.31,15.21,36.4,23.21,9.13
0.5827,23.4,11.5,6.97,17.27,13.92,5.84,11.59,28.37,13.33,21.08,43.07,15.73,37.29,23.63,9.74
0.6218,22.72,11.36,7.09,17.1,13.91,6.3,11.46,27.78,13.93,20.92,41.06,15.47,37.87,20.75,8.97
0.6545,23.41,11.38,6.55,17.66,13.84,5.91,12.0,28.1,12.84,20.25,41.24,15.8,35.91,22.2,9.53
0.684,23.87,11.37,6.8,18.31,14.33,6.69,12.48,28.69,14.27,20.0,41.0,16.59,35.55,23.07,10.26
0.7162,24.19,11.5,6.71,18.37,13.75,5.9,12.55,28.29,12.88,19.54,41.49,16.41,33.99,25.11,10.77
0.7472,23.4,11.13,6.74,17.73,13.61,6.87,11.95,27.98,13.75,19.41,39.48,17.21,34.82,23.87,11.27
0.7814,24.71,11.02,5.37,18.42,13.69,6.66,12.46,29.31,14.5,17.37,40.65,17.88,31.66,25.03,11.99
0.8117,25.19,10.49,5.94,18.1,15.81,9.77,12.31,31.18,19.68,15.46,44.44,22.76,27.34,27.98,15.36
0.8483,26.08,9.54,4.01,17.96,16.8,13.5,12.2,31.66,22.52,9.14,40.99,28.5,15.44,27.29,17.1
0.8858,27.05,9.47,4.8,18.36,16.72,12.27,13.06,32.37,21.65,8.75,42.15,31.51,14.18,28.36,20.0
0.9143,27.1,9.22,5.93,16.71,14.23,8.95,12.81,29.25,19.94,7.67,39.12,33.75,9.25,29.04,23.06
0.9379,27.24,8.94,5.77,14.71,11.16,7.6,11.73,24.6,17.56,8.34,35.6,32.58,11.1,29.35,23.98
0.9778,25.14,9.27,5.78,13.57,11.37,8.11,11.08,23.43,18.29,9.28,32.06,29.3,11.43,27.64,21.88
