time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0309,30.41,14.45,19.33,13.91,161.59,18.85,27.28,145.41,63.63,34.32,142.12,63.31,40.19,139.56,48.72
0.0699,29.3,14.05,17.51,13.85,161.16,19.42,27.83,145.32,69.96,34.14,142.9,65.78,38.67,141.51,48.89
0.1057,27.61,13.9,17.97,13.69,161.34,21.35,28.09,145.29,67.5,34.69,142.49,63.96,39.89,140.36,48.31
0.1393,27.57,13.8,18.34,13.91,160.66,22.54,28.47,144.76,69.94,35.13,141.99,65.93,41.09,139.26,49.92
0.1704,27.42,14.43,17.51,14.44,160.47,23.52,28.47,144.79,73.92,35.18,141.97,68.04,41.7,138.62,53.18
0.1997,27.5,14.24,18.14,13.72,161.76,21.63,27.97,145.69,68.06,34.61,142.78,65.28,39.58,140.76,49.77
0.2387,28.11,14.16,17.87,14.24,159.64,23.27,29.26,143.79,75.08,36.01,141.11,68.65,42.84,137.8,54.62
0.2744,27.83,14.08,18.54,14.36,160.76,24.48,28.45,145.04,77.54,34.87,142.49,67.62,40.7,139.51,52.57
0.3083,26.83,13.94,18.8,14.51,160.35,25.18,29.16,144.79,78.17,35.81,142.07,73.28,43.08,137.81,57.06
0.3387,26.59,13.62,17.78,14.65,160.71,24.51,28.49,145.45,82.0,34.98,143.2,70.48,40.28,140.74,54.92
0.372,26.91,13.96,18.45,14.79,160.28,24.67,28.98,144.49,80.1,35.15,142.14,68.8,39.07,140.93,51.04
0.4125,28.21,13.65,18.39,15.36,158.64,26.74,30.03,143.13,88.07,36.37,140.89,75.13,43.42,137.3,58.79
0.4434,27.69,14.18,18.7,14.88,160.27,22.69,28.41,144.79,71.69,34.74,142.33,63.21,39.95,140.09,47.43
0.4793,26.11,13.84,17.64,15.02,159.64,30.15,30.25,143.96,90.93,36.77,141.69,77.02,43.53,137.87,61.62
0.5005,26.73,14.06,18.49,15.51,158.33,28.87,30.2,142.91,81.58,36.1,140.91,70.89,42.11,137.55,55.54
0.5407,26.02,13.49,18.06,15.97,158.04,30.9,29.69,143.44,90.91,36.47,140.95,74.99,43.96,136.47,61.21
0.5734,27.78,13.85,18.46,14.59,161.29,21.86,27.91,145.57,72.21,34.38,143.06,64.32,40.62,140.26,49.72
0.6062,27.99,14.17,17.86,14.51,160.78,23.59,28.28,145.22,71.06,34.45,142.99,62.7,41.14,139.49,50.38
0.6448,27.34,13.93,17.53,14.33,161.71,23.38,27.14,146.89,67.27,32.93,145.03,61.57,42.25,139.03,51.52
0.6769,26.05,13.75,18.93,13.78,161.54,21.17,27.08,146.71,64.92,32.78,145.0,61.61,39.84,140.98,49.32
0.7085,26.47,14.42,19.32,14.03,160.75,19.4,27.26,145.53,55.68,32.7,143.86,53.78,36.77,142.67,41.41
0.7395,26.11,14.06,18.46,13.85,162.13,18.08,26.35,146.95,54.16,31.18,145.8,51.58,35.51,144.35,39.38
0.774,26.97,14.33,20.01,12.98,161.98,18.72,26.62,146.23,49.65,31.03,145.47,49.34,35.77,143.81,39.34
0.8059,25.78,14.49,20.37,13.19,161.98,17.05,26.36,146.31,41.07,30.19,146.26,42.94,33.17,146.45,34.7
0.8346,25.93,15.45,19.98,14.16,162.91,12.07,26.68,146.36,33.5,29.73,146.47,36.18,28.65,149.52,27.2
0.8722,23.35,14.8,20.07,12.68,166.24,9.09,23.63,149.31,21.91,24.5,151.48,25.94,25.35,153.68,21.49
0.9088,20.05,15.11,19.25,14.04,168.08,5.1,22.01,150.69,14.52,21.26,153.22,18.89,22.28,155.25,17.73
0.9412,20.64,14.85,17.81,15.77,167.3,3.85,21.92,150.23,12.79,19.96,153.57,15.8,21.22,155.63,14.59
0.9719,21.57,14.02,16.12,16.6,162.55,6.81,21.12,147.46,12.47,17.67,151.38,14.91,17.6,154.03,14.92
