time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0301,24.14,10.19,3.57,17.86,38.45,22.54,17.17,54.82,42.33,15.44,69.42,51.84,18.0,54.25,50.54
0.066,25.14,10.65,3.7,19.22,37.14,19.71,18.5,54.16,42.07,15.16,66.64,53.25,15.63,54.48,50.41
0.0998,24.92,10.42,4.29,18.81,37.83,21.6,18.12,54.43,44.22,14.65,66.21,54.14,14.22,55.45,50.92
0.1354,24.16,10.95,4.52,18.52,30.89,18.41,18.2,49.0,44.84,15.18,61.36,55.99,13.01,51.4,51.45
0.166,25.18,10.53,7.29,19.07,31.06,18.99,18.67,48.87,43.07,14.8,57.31,54.25,11.48,48.66,48.21
0.2012,24.33,11.37,8.07,19.7,31.56,22.1,20.04,49.26,44.52,16.73,54.59,53.06,11.35,44.92,46.31
0.2323,23.42,11.86,5.05,20.28,29.77,20.92,21.29,47.99,48.59,18.92,50.54,55.88,13.39,40.16,45.9
0.266,22.79,11.19,6.24,19.84,31.01,21.68,20.84,48.72,50.63,18.4,51.33,57.97,12.92,39.72,48.35
0.2932,22.63,12.1,4.65,20.36,28.41,19.17,21.23,44.85,48.3,19.84,47.99,56.2,14.35,38.07,48.3
0.3348,23.2,11.8,3.94,20.16,28.35,20.9,21.07,45.45,49.51,19.06,48.03,56.77,13.1,36.63,45.51
0.3585,24.01,11.49,4.87,19.26,25.96,19.26,19.46,43.22,50.0,17.23,47.71,57.14,11.97,36.44,44.1
0.389,22.97,11.75,4.68,19.17,24.31,17.86,19.8,41.67,47.03,17.83,43.92,52.78,12.38,33.67,38.75
0.4315,23.55,12.13,4.58,19.62,23.05,17.02,20.41,39.99,47.22,18.77,43.29,53.77,13.13,33.82,39.9
0.4706,23.17,12.02,6.8,13.79,17.91,12.58,16.69,27.69,33.1,17.53,31.28,27.7,14.77,25.52,25.19
0.4891,22.15,12.74,3.66,17.56,21.0,16.3,18.55,35.44,43.12,17.67,37.66,45.93,12.77,28.53,30.22
0.532,22.23,12.82,3.77,18.13,19.87,15.89,19.07,34.48,42.13,17.99,36.97,44.73,12.46,28.55,30.19
0.5753,26.48,10.69,9.65,14.86,15.57,13.81,17.76,27.05,33.56,18.73,28.09,26.5,15.14,22.93,22.76
0.59,24.08,12.7,5.58,17.01,19.21,15.76,18.08,35.24,41.02,16.45,35.89,41.45,10.96,26.0,25.7
0.6321,25.51,10.57,8.01,12.95,14.82,14.1,16.42,24.44,27.68,17.92,26.24,22.88,14.7,22.21,23.26
0.6554,23.62,12.6,4.38,17.72,19.09,16.04,18.41,35.31,39.45,16.17,36.74,40.32,10.39,25.51,24.68
0.704,25.92,10.45,5.92,10.13,13.27,11.96,13.84,18.91,19.93,16.12,22.43,19.62,13.02,20.54,18.2
0.7321,33.11,11.4,5.14,17.16,17.47,13.41,18.2,27.54,24.83,16.75,28.2,24.76,12.36,23.13,19.71
0.7545,24.29,12.85,4.78,17.27,18.99,16.56,17.8,33.8,37.38,16.35,35.23,38.02,10.81,24.61,24.14
0.8046,26.63,10.75,6.57,12.87,15.02,15.61,15.43,23.85,30.21,16.72,26.68,26.15,13.34,21.59,23.23
0.8226,22.85,12.46,4.92,16.99,18.96,17.75,17.05,32.07,39.08,15.69,33.36,38.21,10.59,24.59,24.89
0.8659,25.49,10.92,3.81,11.83,16.56,17.15,13.83,26.59,31.22,15.7,27.68,25.88,12.79,19.09,20.31
0.8811,22.65,12.09,3.83,17.13,17.98,17.16,16.48,31.34,35.18,14.55,33.22,34.07,9.46,25.41,22.05
0.9381,31.98,12.05,8.06,18.45,17.23,17.34,18.85,28.15,27.76,17.35,28.53,27.78,12.45,22.82,21.96
0.9595,23.46,12.6,4.76,16.79,17.84,17.06,16.24,30.95,35.23,14.31,32.13,32.96,9.28,24.99,21.13
