time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0336,29.22,26.33,18.03,20.34,45.79,61.46,16.83,47.94,46.29,19.21,32.57,50.99,19.29,36.77,53.84
0.0673,31.55,29.02,20.06,20.58,36.21,58.38,16.57,38.85,41.72,18.72,29.07,44.25,20.48,33.82,48.37
0.1009,29.81,27.55,19.71,20.41,40.57,60.67,14.82,53.27,46.17,17.48,38.26,53.81,19.61,44.25,54.85
0.1359,30.71,27.02,20.46,22.5,54.17,55.49,16.76,65.23,39.81,19.38,45.57,48.98,21.06,54.01,46.78
0.1679,27.57,30.05,24.04,25.57,59.13,50.85,18.72,84.06,26.29,22.17,67.19,33.72,24.26,71.31,31.26
0.2009,22.71,30.3,23.44,26.48,62.0,44.64,20.81,92.74,19.14,24.13,77.71,28.1,24.83,75.9,27.41
0.2348,19.11,29.19,25.57,26.55,84.83,32.13,20.96,95.36,16.91,24.22,73.87,27.8,24.25,67.54,27.4
0.2676,22.25,28.98,26.31,25.59,76.89,35.52,18.2,82.58,23.03,20.59,61.78,31.38,21.61,59.82,29.38
0.2964,19.15,29.42,29.08,25.16,90.2,27.55,19.86,93.85,19.66,21.56,75.83,29.66,21.82,75.36,27.95
0.3335,15.77,30.38,32.46,25.66,119.33,11.27,21.01,114.84,11.09,22.51,99.97,19.26,22.86,96.04,16.92
0.3596,16.25,30.61,31.08,26.82,105.83,12.79,23.61,100.63,11.19,25.91,82.04,20.96,24.42,82.52,18.95
0.3934,11.22,31.96,33.07,25.99,117.37,10.62,23.67,113.36,10.27,25.22,97.18,19.37,24.01,93.43,17.51
0.4326,13.99,33.35,31.05,28.26,95.15,24.22,24.07,108.24,12.8,24.67,94.17,21.13,22.71,92.56,18.72
0.4555,10.17,32.32,33.09,28.44,106.38,16.21,27.31,114.85,9.81,29.06,103.61,16.41,27.15,99.52,13.69
0.5033,13.41,31.34,33.42,26.97,115.86,12.29,25.03,113.63,10.22,26.89,99.83,17.81,24.41,96.39,15.7
0.5347,12.34,30.79,34.39,27.32,115.0,9.59,24.12,111.39,9.54,25.95,96.4,17.73,26.28,91.93,14.53
0.5692,9.48,31.99,35.28,28.51,114.04,11.96,26.18,112.41,10.09,26.74,98.19,17.52,23.67,92.72,15.19
0.6025,8.95,28.61,41.18,28.43,128.24,7.46,29.25,121.71,8.86,31.21,111.39,13.95,30.25,104.36,9.75
0.6363,10.17,31.58,35.1,30.6,103.38,15.21,25.63,109.04,11.0,25.84,94.78,18.59,23.83,90.52,15.34
0.6552,11.19,28.93,36.85,29.09,115.73,8.47,28.58,113.07,8.22,30.42,101.63,14.28,29.05,94.91,10.76
0.7011,9.88,29.0,35.41,30.72,104.77,15.42,27.95,110.51,11.35,28.21,101.84,16.28,25.71,95.95,12.79
0.7327,10.62,28.1,34.8,30.16,109.08,13.47,28.38,112.57,9.87,28.31,104.17,14.95,26.85,96.18,11.55
0.7689,9.73,28.34,35.75,30.93,105.4,15.1,27.31,110.26,11.81,25.77,100.92,17.27,22.7,93.76,14.1
0.8025,13.15,27.57,33.13,31.29,89.61,22.71,28.38,101.82,12.86,26.13,95.26,18.23,22.27,89.15,15.07
0.8356,14.97,26.39,32.56,30.91,99.24,19.72,26.07,107.17,12.43,23.2,99.66,17.7,19.27,91.99,15.47
0.8645,14.42,27.43,33.45,30.55,97.43,20.43,27.55,107.14,12.04,26.14,100.72,16.3,21.8,94.49,13.39
0.8968,9.53,28.08,35.63,30.96,112.25,10.43,31.34,114.37,9.37,31.73,108.12,13.97,29.12,99.61,10.53
0.9326,17.81,27.55,31.72,29.76,84.0,24.84,27.38,99.28,13.81,27.56,90.87,18.41,24.11,88.07,14.55
0.969,12.49,28.34,32.6,29.98,102.98,14.72,28.42,108.28,10.96,28.33,101.66,15.23,25.05,95.32,11.71
0.9964,12.88,27.88,32.4,30.39,93.08,20.52,28.84,105.66,11.97,28.0,100.98,15.91,23.83,94.54,12.97
