time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0173,30.75,34.53,10.89,17.41,33.98,44.66,11.43,72.52,30.44,15.63,70.4,31.9,22.22,64.88,30.8
0.0388,42.03,41.4,4.05,17.98,32.97,52.06,10.61,55.41,45.01,13.81,62.26,40.52,20.29,60.89,38.94
0.0779,50.61,35.56,5.17,13.21,31.47,54.49,7.95,53.37,53.51,13.51,59.83,49.73,17.93,59.11,50.21
0.1065,45.48,28.13,6.96,12.79,27.44,37.2,12.39,49.13,46.76,15.8,46.06,40.08,17.06,33.42,35.67
0.155,21.65,18.03,5.04,38.83,22.7,10.44,38.13,31.01,1.94,45.46,37.25,6.53,45.47,29.68,5.69
0.1838,25.82,18.76,6.87,41.95,17.64,8.15,41.51,24.45,1.78,44.67,28.83,3.74,43.3,22.15,5.04
0.2191,28.96,18.76,4.78,40.41,19.67,9.96,42.24,29.05,2.61,45.32,35.13,4.6,42.81,28.77,4.96
0.2461,40.18,20.48,2.13,49.3,18.24,11.97,38.26,28.56,4.74,28.82,37.31,7.35,8.13,28.83,7.78
0.2739,48.29,26.0,8.46,37.55,14.1,6.68,26.38,27.51,3.09,23.4,77.95,24.19,38.23,55.68,15.46
0.3106,52.17,18.29,6.85,40.55,18.66,9.03,29.58,31.09,8.23,23.27,81.67,22.28,29.99,64.51,10.46
0.3423,47.13,28.74,7.13,14.17,40.36,54.4,9.94,59.18,52.63,13.84,52.35,44.55,16.13,37.61,41.24
0.3908,24.27,20.53,5.38,44.21,20.17,7.02,46.92,26.24,1.43,50.38,28.81,4.4,46.52,21.66,6.07
0.4243,25.11,17.05,3.43,41.04,18.88,13.16,35.57,29.13,4.89,37.55,40.11,7.8,32.39,34.19,4.1
0.4601,32.16,38.18,6.85,19.34,32.41,38.37,12.11,67.11,29.87,15.55,67.77,33.01,21.71,61.93,32.04
0.4811,43.5,40.19,5.52,17.55,33.0,54.09,10.66,57.48,45.6,14.63,56.82,46.38,20.76,48.12,46.36
0.5071,47.0,29.37,7.57,14.04,40.73,58.76,11.13,58.75,55.67,14.36,53.86,50.2,15.7,40.34,52.26
0.5551,21.0,18.8,5.9,40.33,25.23,11.84,43.7,33.78,4.26,51.33,35.25,8.29,50.22,26.57,5.48
0.5848,22.94,17.36,5.08,39.2,17.12,12.16,32.63,26.59,4.49,37.19,35.86,6.24,34.93,29.08,1.81
0.6168,25.07,18.54,2.42,43.46,18.23,12.23,36.9,28.05,4.49,36.41,66.71,28.87,27.01,58.27,9.43
0.6444,47.38,27.93,6.38,13.47,40.2,59.79,10.41,57.14,55.42,14.25,51.81,48.76,16.23,36.23,44.85
0.6932,22.12,17.35,7.21,38.08,23.36,8.85,41.91,30.66,2.2,52.11,32.3,5.5,54.21,25.37,3.78
0.7167,25.49,18.09,2.41,32.15,21.91,14.71,29.42,31.62,4.24,39.87,38.37,5.95,44.19,31.62,1.54
0.7484,25.64,18.32,2.41,43.69,20.02,11.97,38.12,29.27,5.47,37.01,45.17,15.2,28.7,38.37,8.56
0.7806,47.0,38.44,5.52,20.6,34.55,55.85,11.05,59.19,49.01,10.69,62.56,48.42,16.56,59.68,47.99
0.8055,46.71,29.33,7.55,12.92,40.74,63.67,9.95,58.75,57.21,14.02,53.38,51.01,16.09,37.76,49.34
0.8602,18.31,16.48,6.08,32.5,24.25,8.82,34.36,33.14,1.6,45.73,37.31,6.29,49.3,28.74,5.4
0.8937,26.25,18.85,3.42,36.87,19.31,12.34,35.84,28.09,3.92,43.36,42.02,9.89,44.29,32.49,2.66
0.9243,38.42,21.7,2.96,47.08,18.26,9.88,43.88,26.99,4.11,43.75,35.34,6.73,36.38,26.36,3.74
0.9553,47.12,16.03,1.91,51.07,11.77,6.64,33.46,15.12,8.82,18.8,10.92,7.02,8.39,7.21,5.79
0.9736,25.84,14.98,5.36,14.23,7.02,2.56,6.84,10.37,3.88,11.85,11.89,4.96,19.03,12.97,5.97
