time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0179,23.19,16.47,16.72,13.63,9.61,1.64,6.86,17.54,0.73,7.35,17.71,2.98,9.85,11.67,4.84
0.0425,24.05,16.22,16.59,14.31,9.64,1.59,7.27,18.0,0.71,7.9,18.67,2.79,10.44,12.57,4.72
0.0757,24.13,16.43,16.93,13.45,9.6,1.9,6.53,18.04,0.63,7.17,18.69,2.8,10.09,12.46,4.93
0.112,23.2,15.34,16.11,13.83,9.46,1.58,6.89,17.83,0.83,7.34,18.14,3.1,10.49,11.81,5.0
0.1372,23.59,15.93,15.98,14.43,10.27,1.54,8.03,18.97,1.08,8.62,19.07,3.06,10.74,12.85,5.24
0.1801,24.02,16.02,16.24,14.12,10.14,1.66,7.65,19.25,0.56,8.79,19.68,3.15,11.45,12.91,5.31
0.2095,22.77,15.85,16.1,13.78,9.73,1.67,7.3,18.6,0.8,7.95,18.64,3.5,10.55,12.03,5.23
0.2448,22.18,15.61,16.21,14.03,10.2,1.46,8.12,18.77,1.25,9.07,18.61,3.73,11.4,12.31,5.38
0.281,22.84,15.22,16.31,14.61,10.28,1.95,8.19,19.36,1.12,9.43,19.71,3.29,11.72,13.0,5.28
0.3129,23.04,14.79,16.44,13.42,9.31,2.05,6.69,18.44,0.26,8.09,19.4,2.93,10.77,12.58,4.87
0.3439,23.58,15.05,15.03,14.1,10.19,2.25,7.55,19.64,0.67,8.55,20.32,2.85,11.32,14.11,5.39
0.3764,24.04,15.18,13.86,12.99,10.02,2.52,6.78,19.86,0.68,8.75,20.93,2.4,11.81,14.28,5.01
0.4078,24.36,14.88,14.45,12.74,10.03,2.95,6.69,20.23,1.17,9.16,22.28,2.45,12.58,16.69,5.82
0.4392,24.52,15.16,13.87,11.91,9.49,3.46,5.97,20.37,2.49,8.81,22.79,2.85,12.94,17.71,6.32
0.478,24.45,16.36,13.29,12.88,10.67,2.68,7.32,21.18,0.89,9.55,22.24,2.24,13.03,18.53,6.15
0.5111,23.89,15.5,13.65,12.28,10.07,2.83,6.86,21.0,1.77,10.3,23.32,2.6,13.85,20.48,7.19
0.5467,24.43,15.66,13.32,12.19,10.6,3.13,6.19,21.88,2.3,9.29,23.69,2.55,12.85,20.44,7.8
0.5754,23.92,15.59,12.16,12.13,10.82,2.91,6.97,22.22,2.3,10.4,24.36,3.17,13.8,20.94,8.23
0.6073,24.52,15.99,11.84,13.15,11.59,2.9,7.58,22.72,2.49,10.51,24.36,3.46,14.03,21.69,11.08
0.6444,24.45,15.51,13.05,11.96,9.73,3.11,6.3,21.1,2.55,9.33,23.21,2.7,13.07,19.9,6.56
0.6788,24.47,15.35,12.58,12.24,10.63,2.92,6.83,21.87,2.29,9.95,23.67,3.02,13.56,20.17,8.04
0.7141,24.17,15.72,12.81,12.8,11.34,3.18,7.53,22.94,3.17,11.07,25.49,4.3,14.6,23.78,12.84
0.7414,24.45,15.98,12.3,12.58,11.14,2.97,7.51,22.8,2.73,11.2,25.02,3.52,14.71,22.78,9.64
0.7758,25.33,15.51,12.71,12.33,10.38,3.27,6.17,21.73,2.61,9.11,23.62,3.37,12.73,20.06,9.02
0.8071,23.92,15.44,12.11,12.49,10.19,3.15,6.99,21.37,2.3,9.94,23.61,3.2,13.38,20.12,8.04
0.8318,24.46,15.97,12.06,12.61,10.54,3.38,6.6,22.1,3.15,9.82,24.63,3.57,13.79,21.17,9.08
0.8759,24.38,15.78,12.9,12.4,10.3,2.79,7.07,21.39,2.25,10.0,23.33,3.02,13.63,20.59,7.68
0.912,24.38,14.95,13.16,12.53,10.44,3.41,6.63,21.72,2.35,9.91,24.45,3.3,13.68,21.37,9.08
0.9433,24.69,15.76,11.52,12.79,11.21,2.67,7.73,22.4,2.42,11.55,24.94,3.35,14.92,22.66,10.17
0.9765,24.98,15.78,13.52,12.5,10.77,3.1,6.86,22.12,2.64,10.59,24.58,2.81,14.56,22.13,8.73
