time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.023,24.77,13.74,13.11,28.83,57.85,24.86,37.54,79.42,22.14,42.6,83.05,21.73,50.22,64.47,24.01
0.0472,23.25,11.06,8.3,29.38,60.68,24.95,37.76,79.41,21.45,43.28,82.6,21.48,52.45,62.36,22.17
0.0882,24.1,11.64,7.68,30.28,58.63,24.04,39.52,76.81,20.65,44.29,81.28,21.02,50.21,61.61,22.36
0.1224,24.21,12.42,9.86,29.12,60.2,24.76,38.53,79.89,21.5,43.45,82.79,21.65,49.77,64.34,24.05
0.1564,24.33,13.04,8.76,28.87,61.87,24.5,37.81,78.29,21.56,43.71,82.19,21.06,49.91,64.1,22.67
0.1897,24.29,12.64,8.53,29.83,57.38,23.39,39.38,77.57,20.24,46.42,82.38,19.66,52.66,65.28,22.37
0.2228,24.53,11.67,8.18,30.05,58.37,23.57,39.2,77.6,20.18,44.17,82.22,20.54,49.88,61.66,22.35
0.2554,24.29,11.41,6.72,30.0,59.12,23.59,38.62,78.96,20.75,43.93,83.47,20.13,51.53,63.85,21.86
0.2899,24.68,13.26,10.51,29.05,59.15,23.94,36.54,78.01,21.57,41.11,83.09,21.12,48.62,64.92,22.67
0.323,24.99,12.27,10.13,28.59,58.92,25.58,37.85,81.16,22.29,43.41,86.35,21.35,49.34,68.47,24.33
0.3475,23.73,11.91,8.44,30.82,59.21,23.99,40.56,77.66,20.89,45.14,82.16,20.57,50.54,62.65,22.04
0.3854,23.77,13.61,12.71,28.92,58.5,24.55,37.99,80.31,22.01,40.97,83.43,21.74,46.8,61.84,23.26
0.4254,24.35,12.73,9.15,29.86,57.14,24.01,38.8,77.3,21.32,43.99,83.01,20.18,50.11,63.74,21.87
0.4579,25.04,13.17,11.5,28.49,57.99,25.07,37.79,79.92,21.46,42.93,84.16,20.9,50.57,64.65,23.15
0.491,24.85,12.98,9.48,30.11,56.64,23.56,38.47,78.36,21.23,44.05,84.27,20.43,50.46,64.6,22.66
0.527,25.09,12.09,8.67,29.94,56.74,23.53,39.23,78.38,20.77,44.75,83.87,20.22,51.17,65.55,22.71
0.5566,24.35,11.04,6.72,29.85,60.96,23.83,39.92,80.01,19.65,45.36,83.47,19.84,52.32,66.39,22.24
0.5912,23.89,11.28,8.35,29.01,60.14,25.28,37.5,81.01,22.04,41.32,85.2,21.86,47.8,66.6,24.34
0.6218,24.05,12.82,9.52,28.37,59.89,25.19,37.62,81.66,22.48,41.77,86.86,21.4,48.15,67.18,23.5
0.6527,24.1,11.61,6.69,31.46,57.66,23.92,41.2,78.69,20.82,45.14,83.22,19.94,48.85,62.92,21.73
0.6894,23.38,11.08,7.79,29.37,61.0,25.24,39.35,80.27,21.52,44.64,83.23,20.79,51.63,65.16,23.05
0.7171,23.12,12.49,9.58,27.44,63.0,26.35,36.43,81.54,22.94,41.64,84.74,22.22,49.73,63.86,23.72
0.7538,23.55,12.07,7.77,30.28,59.18,24.01,39.53,78.73,21.87,44.02,84.88,21.82,48.55,65.11,24.15
0.7856,23.76,12.41,9.28,28.95,59.02,24.17,37.53,80.31,21.45,42.36,84.94,21.38,50.12,64.63,23.27
0.8245,24.33,12.33,8.23,29.5,59.0,25.21,39.23,78.77,21.42,44.08,82.9,20.49,49.5,62.81,21.85
0.857,23.81,11.2,6.05,30.57,59.23,23.6,40.62,77.52,20.36,45.94,81.46,20.22,50.83,61.63,21.94
0.8855,23.08,11.54,9.23,28.26,58.64,24.9,36.6,79.66,23.55,42.54,84.11,22.2,50.87,63.23,23.61
0.926,22.25,11.59,10.95,27.56,57.51,24.12,34.39,77.62,23.65,41.29,84.1,21.94,52.24,65.0,22.97
0.9579,23.98,14.02,12.64,27.58,55.49,23.55,33.42,76.12,24.55,40.49,85.85,22.16,50.83,67.55,23.93
0.9882,23.27,13.49,16.08,27.36,57.02,25.77,31.72,74.97,28.66,38.8,86.27,25.4,49.75,66.76,27.49
