time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0327,21.5,12.74,2.27,10.56,7.96,0.9,7.15,14.02,2.22,8.39,15.17,3.91,9.76,10.24,5.95
0.0637,20.48,13.05,1.92,10.57,7.76,1.28,7.13,13.95,2.07,8.21,15.32,3.94,9.31,10.86,5.96
0.0986,20.97,13.11,2.7,10.78,8.04,0.71,7.2,14.03,2.15,8.44,15.26,4.6,9.59,9.89,6.59
0.1322,21.24,12.78,1.54,10.11,7.92,0.81,6.78,14.34,2.54,8.41,15.89,4.5,9.68,10.5,6.9
0.1633,21.07,13.31,1.82,10.17,8.06,0.5,6.96,14.41,2.71,8.66,16.08,4.91,9.75,11.1,7.28
0.2003,21.01,12.67,2.61,9.77,7.99,0.28,6.82,14.65,3.2,9.11,16.38,5.21,9.95,12.18,7.77
0.232,19.56,12.24,4.86,10.01,9.07,0.99,7.36,15.2,3.91,9.71,16.72,5.97,9.72,11.81,8.74
0.2671,20.76,10.84,8.21,11.09,10.21,1.58,8.42,15.66,5.43,9.79,17.42,7.22,8.81,13.64,9.25
0.3005,20.33,9.84,8.17,12.16,10.58,3.62,9.92,15.36,6.59,10.02,17.67,8.68,7.78,15.03,9.81
0.3308,19.81,7.66,8.41,13.26,12.19,9.16,10.95,21.39,13.0,7.69,23.28,14.66,5.62,20.33,10.92
0.3638,11.0,6.59,9.99,14.02,39.45,30.37,12.58,45.75,33.31,14.36,46.04,34.98,21.33,30.18,27.98
0.3783,21.89,7.5,9.64,15.4,19.57,10.36,11.88,23.71,9.91,7.57,22.82,12.39,5.61,19.12,10.49
0.4426,20.45,11.23,3.86,16.26,27.46,13.99,11.49,27.23,13.48,4.47,26.4,14.26,7.91,20.88,10.97
0.4754,20.81,3.2,7.23,14.09,26.6,22.32,17.01,34.8,27.31,25.5,38.23,22.45,39.24,53.79,23.59
0.5074,14.09,18.93,10.76,26.36,57.86,55.4,22.23,72.07,55.91,22.29,99.33,45.66,24.2,122.53,27.74
0.5754,17.49,14.85,21.88,9.58,22.79,20.6,22.28,18.89,9.13,36.35,41.8,29.27,34.88,34.66,21.04
0.595,17.95,6.85,10.68,29.46,39.44,30.48,23.13,20.53,8.47,6.17,14.66,7.87,14.1,13.39,9.8
0.634,21.46,21.74,9.01,30.72,22.75,17.02,18.94,19.64,14.58,5.73,34.4,23.82,21.17,32.26,18.11
0.6665,23.15,21.85,11.41,40.67,40.22,29.93,27.9,48.82,28.23,6.76,54.44,28.79,18.9,49.84,22.43
0.7011,18.55,20.52,11.74,39.52,43.67,32.06,33.33,46.07,26.13,13.92,51.74,24.8,17.48,48.36,21.07
0.7287,32.19,18.82,19.61,33.61,21.8,34.8,19.55,20.75,27.81,8.49,27.9,31.22,20.34,22.53,16.53
0.7455,19.3,20.27,13.68,37.83,45.11,31.76,30.13,48.84,27.16,13.64,53.09,25.58,19.21,48.74,20.77
0.8016,19.85,21.55,13.11,38.54,45.1,33.65,30.88,52.28,27.27,15.57,56.7,26.39,24.22,52.65,22.41
0.8365,20.94,21.92,14.36,37.74,40.22,29.58,26.81,47.12,29.93,10.69,52.52,29.37,22.37,48.68,22.43
0.8698,19.45,20.72,13.3,37.94,38.9,29.49,28.79,46.84,28.19,12.08,52.67,28.41,22.02,49.4,21.98
0.899,20.54,19.3,13.35,36.34,38.18,28.14,28.49,44.8,30.41,10.46,50.45,30.66,22.29,45.99,22.93
0.9375,20.26,19.68,12.88,37.74,37.81,28.07,30.08,44.84,29.07,10.76,48.91,29.47,20.11,44.74,22.12
0.9695,19.88,19.94,11.74,35.88,39.41,28.72,28.27,46.22,27.84,10.59,50.38,28.76,20.16,45.17,21.87
