time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0225,36.27,12.62,4.37,14.57,11.82,3.09,9.29,20.16,6.07,9.66,28.11,12.46,16.27,23.96,9.9
0.0725,49.09,9.81,6.75,5.52,12.05,10.12,7.02,25.81,12.97,9.61,27.54,13.36,12.18,21.22,13.1
0.0967,47.46,9.08,3.09,12.54,13.99,6.6,10.83,23.42,10.87,11.29,28.42,15.28,16.03,22.07,19.2
0.1247,38.99,14.04,10.06,10.88,4.35,5.91,13.3,17.3,8.88,19.42,20.15,13.36,18.82,17.39,12.46
0.1499,34.57,19.62,11.42,17.16,5.26,5.56,15.63,19.82,9.0,18.23,23.19,11.79,20.58,19.44,10.06
0.1786,38.58,20.81,11.7,14.24,3.65,5.0,14.1,17.51,8.36,17.55,19.15,10.6,18.98,19.35,9.57
0.2189,43.61,11.37,14.87,14.12,5.98,6.56,12.63,19.5,8.32,14.87,17.1,10.09,14.37,17.21,8.97
0.2589,39.46,8.77,14.72,10.91,6.35,6.78,12.13,22.11,9.66,12.88,19.92,12.82,12.32,18.32,10.67
0.2924,33.67,7.44,8.48,14.85,7.83,5.63,19.9,18.23,7.94,20.59,20.09,11.22,18.4,18.42,11.02
0.3224,39.02,12.87,13.86,22.16,4.96,6.09,20.29,20.11,8.24,15.18,20.05,11.92,11.28,17.04,10.4
0.36,42.78,8.28,5.87,13.31,11.56,6.99,14.76,20.58,8.41,13.67,29.46,12.58,13.62,20.19,15.07
0.384,35.48,11.69,3.92,15.09,10.72,1.42,10.69,18.05,4.51,13.28,24.58,7.87,20.57,19.95,5.05
0.4401,39.77,13.33,5.4,16.02,14.99,5.6,11.06,20.36,9.5,11.74,24.23,14.2,20.33,16.73,10.49
0.4681,22.52,8.8,4.87,27.48,6.25,3.6,27.14,13.07,4.11,24.86,21.24,7.64,24.32,9.19,7.42
0.4877,38.66,8.52,6.68,19.33,7.37,6.22,20.02,16.97,7.13,15.65,24.37,10.63,12.52,17.07,10.14
0.5255,45.03,9.81,8.2,12.43,13.27,6.34,13.23,22.38,8.0,13.2,28.78,11.82,14.48,19.51,12.61
0.5547,35.26,12.09,4.43,15.6,11.44,3.53,10.63,21.69,7.12,11.42,28.5,11.81,19.41,23.51,9.74
0.6064,42.4,10.35,6.54,18.34,14.54,10.61,12.32,22.22,15.45,16.17,18.71,19.79,23.83,13.02,9.91
0.6247,40.91,12.55,3.42,17.79,14.51,7.55,12.42,19.22,10.57,11.46,22.1,14.78,18.42,15.79,13.0
0.6523,36.46,12.32,5.47,14.83,12.74,3.92,9.81,20.02,6.3,10.91,25.24,11.06,18.62,21.6,8.36
0.7022,42.23,9.73,5.02,16.65,16.0,7.9,13.25,20.83,12.16,13.41,24.46,16.02,19.61,16.33,12.78
0.7222,34.79,11.73,6.08,15.02,13.26,4.79,11.19,20.41,6.41,13.2,24.67,11.28,19.67,20.11,7.61
0.7695,25.62,6.96,6.1,22.57,5.73,9.27,20.4,19.93,8.39,16.82,23.03,12.24,10.61,20.75,12.02
0.7848,37.16,5.83,7.35,14.9,11.85,10.96,17.73,20.36,9.11,16.77,25.32,11.67,12.6,17.31,14.01
0.8223,36.26,6.97,5.33,11.65,15.27,15.59,12.11,22.96,15.32,12.11,26.68,14.92,15.46,18.3,16.94
0.8553,30.46,10.99,6.41,15.0,20.58,10.92,9.08,26.67,12.54,5.88,28.06,15.42,13.63,19.34,9.31
0.9004,30.72,5.94,3.95,14.25,15.1,6.58,11.25,18.46,8.64,11.33,20.26,13.51,19.07,12.54,9.27
0.9244,35.82,8.67,5.77,15.19,13.6,5.93,10.09,21.14,10.92,7.68,19.93,13.56,13.55,13.67,9.56
0.9554,29.56,9.24,7.56,14.17,9.81,2.61,8.56,15.77,4.97,5.88,17.3,7.96,10.1,13.76,5.37
0.9917,29.74,9.09,9.59,15.23,9.47,2.05,9.5,15.45,4.36,4.93,17.82,7.14,7.44,15.63,6.5
