time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0185,29.89,11.62,3.02,10.45,5.85,2.67,4.74,9.82,2.12,3.43,10.53,1.83,5.27,6.14,2.59
0.0478,29.91,12.69,2.94,11.15,6.39,2.72,5.13,10.29,1.75,2.91,10.67,1.34,5.15,6.35,2.53
0.0786,29.73,12.13,2.77,10.83,6.42,3.01,4.99,10.72,2.17,3.89,11.01,1.92,6.3,6.69,2.77
0.1148,29.89,12.22,3.08,11.12,6.52,2.89,5.11,10.92,2.13,3.8,11.14,1.79,6.12,6.88,2.78
0.1475,29.06,12.38,2.83,11.39,6.81,2.88,5.45,11.52,2.31,4.27,11.81,1.82,6.49,7.26,2.53
0.1809,29.38,12.28,2.1,11.58,6.9,2.86,6.13,11.88,2.54,4.41,11.93,1.93,6.75,7.41,2.88
0.2069,29.64,12.29,2.36,11.48,7.34,2.63,6.14,12.4,2.29,4.14,12.33,1.19,6.76,7.56,2.33
0.2467,29.96,12.4,2.44,11.97,7.31,2.67,6.21,12.5,2.59,4.02,12.61,1.18,6.46,7.71,2.35
0.2869,30.46,11.72,2.46,11.84,7.63,2.84,6.32,13.27,2.68,4.2,12.99,0.67,6.61,8.02,2.62
0.3206,29.46,11.99,2.0,11.85,8.13,2.92,6.85,14.2,3.28,4.82,14.2,0.44,7.09,8.93,2.25
0.3543,29.21,11.89,2.01,12.1,8.14,2.87,7.13,14.27,3.6,5.3,14.87,0.63,7.64,9.09,2.33
0.3922,30.25,11.51,1.95,11.87,7.96,2.83,7.03,13.96,3.34,5.42,14.42,0.73,7.83,8.88,2.6
0.4259,30.78,12.13,1.77,11.69,8.19,3.15,6.61,14.33,3.64,5.16,14.75,0.35,7.83,9.14,2.42
0.4473,30.06,12.29,2.65,12.23,8.61,2.97,7.06,15.25,3.99,5.63,15.34,0.47,8.2,9.36,2.12
0.4838,30.42,11.68,1.94,12.11,8.65,2.93,7.46,15.17,3.41,5.95,15.81,0.83,8.35,9.73,2.61
0.5167,30.13,12.45,2.54,12.26,9.24,3.49,7.61,16.04,4.68,6.37,16.26,1.23,8.75,9.94,1.62
0.5478,31.26,11.99,2.96,12.1,9.53,3.48,7.12,16.47,3.95,5.91,16.1,0.44,8.24,10.28,2.6
0.5788,30.62,11.72,2.69,12.56,9.4,3.63,8.02,16.33,4.21,6.69,16.24,0.31,8.82,10.09,2.52
0.6064,30.87,12.27,3.29,12.34,10.29,3.93,7.75,17.34,4.42,6.7,17.2,0.32,8.74,10.62,2.34
0.6538,30.59,12.17,2.82,12.47,10.36,4.05,8.07,17.54,4.58,7.19,17.89,0.68,9.58,10.78,2.02
0.6856,31.11,11.88,3.69,12.73,10.75,3.76,8.57,18.17,4.27,7.89,18.69,1.02,10.13,11.42,1.87
0.7169,30.44,12.1,3.14,13.06,11.96,3.5,9.67,20.07,4.62,9.33,20.83,3.7,10.99,12.77,3.12
0.7493,30.78,12.84,2.56,13.26,12.61,4.58,10.89,21.05,8.33,11.55,22.08,8.57,12.99,13.48,5.22
0.782,31.2,12.49,2.96,13.18,12.49,3.91,10.23,21.13,6.34,10.67,22.5,6.07,12.19,13.57,4.25
0.8145,31.4,13.05,2.79,13.26,12.58,4.8,11.01,20.94,7.34,12.13,22.35,7.42,13.64,13.88,4.9
0.8471,30.62,13.86,2.15,13.72,13.54,5.15,12.28,21.89,10.02,13.88,23.43,13.78,14.93,15.2,10.87
0.8835,32.07,14.45,2.5,14.38,13.85,5.19,12.95,22.39,13.25,14.6,24.93,18.42,15.79,16.42,13.74
0.9171,32.45,14.67,3.3,14.13,13.95,6.68,12.71,22.63,13.27,14.41,24.48,18.31,15.62,16.32,14.71
0.9567,31.37,15.42,4.97,14.48,14.15,6.51,12.92,22.84,12.98,14.85,24.53,21.42,15.83,17.86,22.08
0.9884,28.84,15.79,6.46,14.25,14.08,5.64,12.61,22.62,11.94,14.52,24.35,17.74,15.73,16.14,14.9
