time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.001,24.93,8.05,4.94,13.43,5.12,1.04,6.79,8.53,0.8,2.24,6.16,1.09,3.13,2.06,2.11
0.0503,42.47,6.34,6.77,10.47,4.08,1.57,3.27,6.8,1.07,4.23,5.3,2.91,9.86,3.14,2.09
0.0693,26.4,8.96,5.46,14.19,5.33,0.93,7.57,8.5,1.13,1.82,5.94,1.6,3.65,2.24,2.34
0.1183,43.4,6.56,8.21,10.54,4.93,0.64,3.61,7.35,1.21,3.9,5.85,2.32,8.67,3.03,1.98
0.1373,27.54,8.52,6.49,13.68,5.84,0.63,7.08,8.97,0.81,1.84,6.73,1.29,3.43,2.12,2.12
0.1837,44.15,6.8,5.9,12.03,5.61,1.91,3.31,8.39,0.93,3.55,6.41,3.13,8.47,2.89,2.79
0.2061,28.7,8.51,7.82,14.91,6.23,0.49,7.84,9.48,1.11,1.89,6.66,1.6,3.23,2.23,2.3
0.2516,42.73,6.51,6.38,10.9,6.6,1.78,3.13,8.38,2.62,4.51,5.58,4.33,10.98,2.32,3.71
0.2685,27.49,8.25,6.37,15.28,6.03,0.85,7.97,8.77,1.47,2.03,6.22,2.59,3.39,2.2,3.19
0.3149,28.35,8.88,6.19,16.09,6.2,0.58,8.52,8.6,1.5,2.43,5.8,2.59,3.94,2.47,2.98
0.3471,28.58,9.19,7.25,16.25,5.58,0.65,8.5,7.78,1.42,2.3,4.98,1.96,4.6,2.57,2.33
0.3845,37.18,8.25,4.66,12.34,6.65,1.51,4.26,7.36,1.74,4.73,5.18,3.24,12.41,2.12,2.65
0.4023,27.96,8.77,7.5,15.62,4.91,0.67,8.0,6.96,1.45,1.65,4.5,2.05,5.1,1.69,2.3
0.4473,27.84,9.4,5.61,15.63,5.09,0.58,7.93,7.27,1.37,1.58,4.99,2.1,4.42,1.89,2.65
0.4796,28.13,9.99,4.65,15.66,5.64,0.71,7.94,7.78,1.47,1.85,5.79,2.27,3.56,2.52,2.96
0.5121,28.42,10.52,4.4,15.52,5.82,0.72,7.67,8.23,1.5,1.49,6.33,2.21,3.45,2.45,2.92
0.5419,29.95,10.67,5.63,15.29,5.66,0.61,7.66,7.86,1.32,1.6,5.83,2.11,3.41,2.76,3.22
0.575,28.52,11.38,4.17,15.23,5.97,0.88,7.44,8.39,1.56,1.46,6.24,2.45,3.66,3.22,3.3
0.6112,31.42,11.08,5.39,14.65,5.68,0.11,7.21,7.96,0.92,1.47,6.12,2.13,3.12,3.24,3.25
0.639,30.49,10.64,5.68,14.31,5.75,0.33,6.99,8.16,0.86,1.94,6.88,2.56,2.52,3.56,3.82
0.6717,30.81,10.87,5.04,14.5,5.66,0.23,6.98,7.69,0.9,1.74,6.32,2.36,3.26,3.99,3.41
0.7116,30.98,11.56,3.83,14.41,5.98,0.54,7.14,8.25,1.1,2.16,6.7,2.25,3.02,3.36,3.23
0.7483,31.05,11.62,3.87,14.29,5.97,0.4,7.02,8.42,1.37,2.68,6.82,2.29,2.85,3.83,3.13
0.78,29.18,11.42,3.85,13.94,5.93,0.51,6.84,8.17,1.35,2.44,6.7,2.3,3.1,4.22,3.19
0.8134,30.97,11.82,4.66,13.75,5.94,0.46,6.57,8.26,1.19,2.3,6.44,1.94,3.11,3.43,3.07
0.8439,30.41,12.11,4.02,13.2,5.85,0.54,6.02,8.44,1.28,2.28,6.21,1.37,3.66,3.16,2.45
0.8765,31.33,12.36,4.63,14.17,6.25,0.22,6.79,8.85,1.21,2.1,6.71,1.7,2.46,3.56,2.68
0.9114,30.26,12.15,4.36,13.64,6.07,0.45,6.14,8.77,0.97,2.24,6.81,1.75,2.55,3.48,3.15
0.9463,29.92,12.46,4.42,13.53,5.93,0.62,6.39,8.99,1.46,2.33,7.02,2.09,2.72,3.39,3.13
0.9766,31.64,12.67,4.75,13.53,5.96,0.56,6.38,9.0,1.31,2.34,7.38,2.32,2.34,3.74,3.49
