time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0351,38.1,33.77,28.5,9.88,2.44,4.64,11.62,5.84,5.16,16.38,150.83,13.62,40.72,127.09,18.08
0.0635,37.55,33.51,25.43,9.21,3.03,4.58,11.85,5.92,4.45,16.5,150.78,12.72,36.83,131.03,16.18
0.1019,38.0,33.19,25.48,8.82,2.67,4.83,11.71,6.3,5.21,15.23,149.15,13.8,36.94,128.61,17.17
0.1333,36.25,33.62,24.32,9.15,3.13,4.51,11.72,5.5,4.18,16.69,149.25,13.0,36.44,130.16,16.45
0.1614,37.0,33.57,25.32,9.44,2.52,4.45,12.05,6.16,4.97,15.94,149.04,13.47,36.71,129.23,16.61
0.1992,37.94,34.01,23.35,9.43,2.63,4.44,11.8,6.43,5.05,15.68,149.07,13.08,38.58,127.13,15.44
0.2314,38.44,33.67,26.96,9.21,2.34,4.39,11.43,5.92,5.01,16.25,149.91,13.46,35.46,130.7,16.89
0.2579,37.09,32.61,26.89,9.11,1.98,4.7,11.61,5.42,4.48,16.95,150.22,13.66,36.9,130.67,17.75
0.2999,37.89,33.47,25.03,9.35,2.96,5.44,11.59,6.36,5.76,14.94,149.47,13.49,38.19,127.05,16.23
0.3314,37.51,33.33,27.88,9.88,2.71,4.87,11.8,5.48,4.58,18.0,150.58,12.62,38.53,130.52,16.47
0.3686,36.49,33.39,28.54,9.39,2.53,4.62,11.82,6.14,4.61,16.21,149.35,13.1,35.83,130.24,16.56
0.4006,38.15,34.07,28.53,9.51,2.8,4.76,11.58,6.35,4.97,16.6,150.54,12.92,38.68,129.01,16.2
0.4329,36.64,32.39,28.79,9.63,2.7,4.84,11.5,5.71,4.55,17.28,150.37,13.37,38.59,130.32,17.69
0.4632,35.57,33.31,26.84,9.44,2.38,4.9,11.81,6.35,4.37,16.68,147.18,12.95,34.95,129.06,16.57
0.5,37.28,33.93,24.93,9.73,2.79,4.2,11.81,6.27,4.72,16.12,148.88,13.27,36.7,128.61,16.8
0.5313,36.36,33.19,26.83,9.37,2.81,4.4,11.68,6.13,4.29,16.31,149.31,12.88,35.73,130.52,16.69
0.5597,37.54,32.77,27.86,8.98,2.39,5.13,11.75,6.36,4.86,16.36,149.01,13.53,37.12,128.81,17.41
0.5997,36.95,33.66,24.07,9.2,2.51,4.68,11.14,5.77,4.77,17.9,149.44,13.23,37.91,129.73,16.7
0.631,37.91,32.67,26.38,9.08,1.98,5.62,11.32,5.39,5.38,17.21,149.55,14.42,38.45,128.91,18.49
0.655,37.88,32.75,26.81,9.7,2.17,4.55,11.56,5.56,4.7,16.68,149.64,13.6,38.24,128.56,17.69
0.7027,36.44,33.06,24.9,9.7,2.58,4.67,11.63,5.37,4.65,17.26,147.98,14.06,38.22,127.57,17.97
0.7346,38.44,32.5,29.76,9.53,1.72,4.84,11.69,5.67,4.62,17.35,150.55,13.13,36.02,131.77,17.04
0.7655,37.25,33.81,28.02,9.73,2.09,4.78,12.02,6.11,4.43,18.41,147.31,13.1,38.19,128.36,16.81
0.7999,38.48,34.39,27.45,9.99,2.89,4.43,11.21,5.85,5.11,16.81,150.88,13.78,42.03,127.27,17.47
0.8311,39.18,32.88,28.71,9.8,2.05,4.51,11.58,5.72,4.82,16.34,150.7,13.68,36.4,130.83,17.6
0.8622,37.05,32.62,24.48,10.18,2.45,4.73,11.93,5.62,4.44,18.6,147.4,14.1,38.53,127.06,18.14
0.8992,37.67,34.03,24.99,9.81,3.4,4.57,11.54,5.67,4.81,18.03,149.51,13.5,40.02,128.19,17.22
0.931,38.66,32.58,25.97,9.87,1.72,4.53,11.3,5.79,4.71,17.68,149.08,13.66,38.47,128.55,17.79
0.9569,38.08,33.59,30.27,9.73,2.01,4.74,11.13,5.94,5.16,16.62,149.1,14.36,38.62,128.22,18.34
1.0,39.2,33.01,27.98,10.03,2.57,4.61,11.31,5.93,5.22,17.48,149.07,14.53,39.74,127.69,18.68
