time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0314,22.29,28.43,7.51,6.66,7.52,7.8,2.02,4.99,5.11,13.68,17.72,11.53,27.16,6.74,14.77
0.0703,22.99,4.34,9.53,2.1,7.5,10.91,4.23,13.03,5.74,5.53,34.61,10.45,24.02,26.81,16.22
0.1038,20.21,34.34,8.43,9.37,7.92,7.5,4.23,11.87,4.69,9.17,9.12,9.26,28.02,8.47,9.18
0.1274,28.89,40.09,4.75,6.63,9.7,4.74,3.47,6.73,6.2,20.61,11.49,20.27,37.74,19.14,15.92
0.171,30.85,35.26,3.45,15.94,10.86,5.24,5.59,11.77,6.42,5.07,13.64,13.01,22.23,2.1,18.99
0.2079,35.86,41.25,5.05,14.01,9.88,4.86,5.2,7.54,7.11,9.44,6.83,12.73,21.63,8.67,14.03
0.2381,24.11,12.05,4.86,14.17,9.59,3.44,7.86,21.52,10.9,12.92,24.83,12.06,42.4,25.05,6.44
0.2836,32.33,15.4,5.72,18.63,11.29,11.47,5.66,14.0,11.81,11.58,10.71,11.46,22.33,4.27,7.48
0.3045,40.45,22.79,12.7,26.45,11.35,7.7,8.71,15.38,4.69,7.67,13.77,7.53,19.91,3.32,6.29
0.3389,29.87,22.17,21.33,19.72,5.08,9.33,4.76,9.14,5.3,18.35,9.16,11.47,34.51,4.2,11.94
0.3684,15.06,10.75,12.89,5.11,0.36,6.99,12.19,5.83,9.58,46.7,15.71,10.64,63.5,12.19,9.39
0.3956,27.08,11.35,9.88,14.91,10.1,3.91,9.72,23.53,12.53,13.89,29.79,14.7,47.52,57.0,19.69
0.4458,24.12,11.19,10.32,15.05,10.19,4.12,9.56,23.38,12.83,14.36,29.95,14.12,50.35,57.71,18.57
0.4829,37.65,12.76,7.58,15.79,13.91,7.07,9.4,24.73,9.31,14.55,24.36,6.95,53.65,40.17,13.21
0.5001,24.7,11.42,10.89,14.39,9.71,5.45,9.47,23.9,14.89,13.9,32.06,15.84,47.29,56.65,20.34
0.5461,35.48,11.6,7.97,12.98,12.44,8.55,8.1,24.28,10.14,12.94,24.29,6.0,56.84,38.32,9.86
0.5573,26.44,11.58,9.95,14.57,8.83,5.18,9.42,24.09,14.84,13.44,33.24,16.75,50.01,58.47,18.59
0.6157,37.31,11.89,6.95,14.24,11.35,7.45,7.75,23.0,10.54,11.99,25.51,8.96,51.19,40.44,11.54
0.6327,25.99,11.0,7.25,14.38,8.74,5.47,9.42,23.44,15.07,13.21,33.14,17.14,46.99,55.17,19.4
0.678,25.53,17.04,7.34,7.13,9.38,6.87,8.66,20.79,8.31,13.54,18.77,8.76,45.95,20.59,8.82
0.6989,25.2,7.5,2.79,3.96,15.68,9.95,5.15,23.49,12.11,11.07,24.1,11.88,27.42,31.05,12.06
0.7387,34.69,11.72,7.53,14.79,13.1,6.35,14.79,20.23,9.53,15.2,16.38,11.79,25.61,13.15,9.34
0.7649,29.91,14.28,5.57,15.29,13.7,9.07,15.66,23.16,13.77,18.64,22.79,12.94,49.6,31.41,14.28
0.7962,36.15,12.71,4.16,16.91,12.29,7.48,13.72,23.32,13.31,17.1,26.12,14.37,56.43,29.35,15.59
0.8328,26.94,11.65,8.61,14.67,9.16,5.81,9.45,24.09,15.5,13.97,33.82,17.66,52.0,45.24,12.46
0.8772,25.58,11.34,6.48,14.97,9.25,4.85,9.71,22.7,13.53,13.97,31.95,15.06,49.81,47.26,14.07
0.9057,24.81,11.35,6.79,16.02,9.9,3.57,10.8,22.93,11.66,14.68,31.75,13.83,48.87,41.96,11.37
0.946,24.95,11.37,5.53,16.2,10.15,3.97,10.38,22.96,11.79,14.9,30.91,11.97,51.38,41.94,8.89
0.9777,24.65,11.97,3.51,14.63,9.24,2.79,8.85,20.64,9.54,14.55,29.8,10.94,50.44,45.0,11.77
