time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0347,27.5,9.91,6.54,18.11,19.41,21.86,16.21,43.22,58.18,11.96,54.47,67.06,10.44,55.67,70.33
0.0692,27.72,9.51,5.59,18.07,21.06,24.46,15.81,46.34,59.31,11.32,56.82,66.38,11.09,57.23,69.36
0.1022,28.75,9.3,5.64,18.91,21.09,22.83,16.9,46.67,59.79,12.4,56.47,67.35,10.93,54.93,70.77
0.1251,28.81,9.2,5.97,18.69,21.21,22.24,16.48,48.05,60.3,11.5,59.22,67.8,10.43,56.53,70.35
0.169,29.29,9.13,5.76,18.67,22.34,25.22,16.74,50.36,63.75,11.79,62.39,69.45,10.21,61.58,72.46
0.1983,29.31,9.21,5.55,18.31,23.25,30.08,16.12,51.7,64.88,10.98,60.4,71.83,10.35,56.14,74.79
0.2231,28.31,8.93,5.4,17.59,20.65,25.86,15.77,48.1,64.84,10.68,57.63,70.97,10.09,57.33,72.36
0.2706,29.54,9.15,5.54,18.08,22.44,30.57,16.07,51.0,66.84,10.91,62.24,72.0,9.34,58.41,75.3
0.3039,28.67,9.0,5.73,18.61,21.03,22.38,16.67,50.45,62.49,11.16,61.13,69.35,9.54,58.96,70.97
0.3371,28.53,9.39,5.11,17.41,21.26,27.94,15.45,47.1,65.64,11.12,58.67,71.81,10.33,58.07,73.77
0.3641,27.68,9.61,6.2,17.15,19.43,24.09,15.07,44.91,62.72,10.65,56.41,71.04,9.97,59.34,72.28
0.403,29.2,9.31,6.47,18.45,22.9,28.42,16.13,51.13,65.61,10.98,62.03,71.69,10.0,58.08,74.69
0.4397,28.84,9.01,5.97,17.83,21.12,25.88,15.95,47.53,64.9,11.17,58.59,71.4,10.35,57.36,73.59
0.4693,28.01,9.37,5.48,18.13,20.99,25.27,16.25,46.7,64.14,11.46,58.09,70.86,10.17,57.08,73.86
0.5009,28.45,9.22,5.93,18.43,21.06,24.82,16.21,47.92,64.69,11.47,58.95,71.4,9.78,58.47,74.29
0.525,29.57,9.08,6.19,18.62,25.2,32.38,16.14,54.15,65.76,10.85,62.97,71.47,10.25,59.26,74.94
0.5638,28.5,8.94,5.85,17.52,21.43,27.1,15.64,50.04,66.04,10.8,59.5,71.02,10.45,59.24,72.46
0.5957,28.22,9.04,6.33,17.47,22.4,27.51,15.52,49.82,65.13,10.39,61.47,71.07,10.39,61.24,71.81
0.6221,27.82,8.89,6.18,16.95,22.93,32.26,14.7,50.66,67.81,9.59,61.31,73.19,9.46,58.97,75.24
0.6702,28.77,8.8,6.26,17.91,23.87,30.7,15.92,51.12,64.8,10.89,60.83,70.96,10.11,59.28,72.64
0.7072,35.68,13.61,4.59,18.03,25.13,27.94,17.75,40.62,54.38,16.16,41.97,63.06,17.23,48.91,76.34
0.7182,28.67,8.89,6.48,17.56,25.24,35.88,15.37,54.39,68.07,10.41,63.44,72.0,10.15,61.77,73.58
0.7663,29.01,8.7,4.8,17.59,26.83,39.66,15.23,55.76,69.31,9.96,62.0,73.61,10.22,59.61,75.45
0.8025,27.9,8.74,6.12,18.03,27.29,38.64,15.61,55.75,66.25,10.55,61.58,71.9,10.2,58.29,74.53
0.8385,28.91,8.48,5.12,17.91,26.94,40.47,15.22,53.78,69.19,9.7,59.05,75.46,10.21,53.52,78.14
0.8744,28.75,8.64,5.92,18.08,26.24,34.26,15.74,53.48,66.34,10.65,60.71,72.33,9.93,57.26,74.25
0.9087,28.39,8.52,5.68,17.92,25.08,32.13,15.57,53.69,64.45,10.44,62.14,71.25,9.95,58.03,72.83
0.9389,27.91,8.63,5.4,17.6,24.39,32.21,15.28,51.45,65.46,10.28,58.49,72.35,9.88,53.36,72.95
0.9713,28.05,8.47,5.07,17.44,25.2,34.11,14.83,49.98,65.06,9.89,58.7,72.01,9.9,56.53,73.93
