time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0344,28.64,10.21,4.74,10.14,6.87,1.92,4.38,11.91,1.7,5.07,12.94,1.72,5.51,7.46,2.35
0.0685,27.48,10.54,4.76,10.38,6.5,2.11,4.64,11.29,1.81,5.25,11.89,2.06,5.74,6.86,2.51
0.1003,28.22,10.3,4.69,10.42,6.67,2.0,4.6,11.73,1.78,4.96,12.82,2.05,5.59,7.37,2.54
0.1315,27.77,10.44,4.38,10.41,6.78,2.02,4.65,11.75,1.8,5.35,12.71,2.23,6.08,7.53,2.45
0.1674,27.89,10.62,5.39,9.91,6.68,1.91,4.36,11.57,1.63,5.07,12.29,2.27,5.74,7.04,2.67
0.1952,28.12,10.98,4.88,9.96,7.04,2.14,4.47,12.16,1.55,5.31,13.05,2.02,5.62,7.88,2.63
0.2295,24.54,10.23,5.1,9.26,6.59,1.91,4.45,11.44,1.75,5.43,12.23,2.47,5.59,6.91,2.83
0.2653,23.41,11.41,6.0,8.96,6.63,1.81,4.82,10.9,1.36,5.81,11.28,3.21,5.82,6.24,3.78
0.2925,20.69,10.27,5.97,7.13,4.5,1.44,3.67,7.91,0.73,5.87,7.66,2.43,5.76,4.24,3.35
0.3351,17.62,9.46,4.78,7.8,5.01,2.15,4.24,8.76,0.83,5.22,9.58,3.28,4.84,6.53,4.49
0.3674,19.29,8.51,6.29,9.43,5.89,2.21,5.75,8.96,1.12,5.14,10.19,3.0,4.27,4.94,4.16
0.3889,18.39,7.18,6.67,10.38,6.54,2.42,7.13,9.09,1.93,5.55,8.72,2.54,0.94,2.04,2.12
0.4371,23.88,1.93,4.78,12.64,9.02,2.43,4.65,8.46,1.25,2.38,8.61,2.12,6.52,2.94,2.44
0.4606,16.01,5.79,8.75,10.62,6.69,1.66,7.36,11.11,1.68,5.55,12.35,4.41,2.59,12.53,5.91
0.5004,18.63,8.2,14.22,12.24,9.59,5.48,8.75,15.34,5.82,5.9,13.34,6.9,4.6,11.48,5.93
0.5361,33.9,9.59,3.29,3.51,37.32,40.06,6.95,43.0,37.87,9.36,36.85,32.92,11.26,18.98,11.17
0.5685,21.85,4.64,1.73,6.72,7.89,3.07,9.13,16.39,3.72,9.79,16.54,4.9,12.4,10.95,3.79
0.6302,9.82,3.09,4.15,24.4,3.67,1.41,14.46,8.25,1.81,13.36,11.13,3.44,19.3,7.81,8.59
0.6663,21.61,16.73,3.67,45.39,87.58,19.78,37.07,87.76,22.0,23.72,66.5,32.64,25.81,27.09,15.98
0.6915,19.56,17.97,6.74,24.03,8.02,4.42,11.36,9.33,9.73,9.61,11.62,7.85,14.0,4.71,2.15
0.7293,19.22,14.19,5.55,19.84,11.54,8.52,13.45,7.14,6.01,5.2,7.57,6.47,6.48,4.0,3.16
0.7667,19.33,19.41,6.14,24.73,10.37,7.78,17.77,10.54,9.05,1.43,19.85,14.26,3.15,11.75,4.27
0.7871,18.98,19.67,9.45,25.15,10.26,10.77,15.76,10.51,13.02,1.84,20.29,18.76,2.91,11.17,3.46
0.8354,19.38,18.33,10.29,27.28,13.1,11.98,17.05,13.34,13.63,3.4,23.36,17.14,4.72,12.0,4.11
0.8678,19.28,19.18,11.76,27.44,13.6,10.48,19.22,12.69,13.61,0.99,22.51,16.33,2.32,11.83,4.31
0.8986,20.27,19.0,12.98,27.39,13.56,12.31,17.67,13.06,15.17,2.82,21.84,17.05,4.55,11.32,3.71
0.93,19.8,19.76,9.88,26.15,13.14,13.06,16.12,13.33,15.54,2.66,20.75,17.74,2.69,10.97,4.64
0.9671,20.35,20.54,11.97,24.81,13.83,13.07,14.61,13.43,15.74,3.72,20.64,17.08,2.78,11.66,4.2
0.994,20.8,20.32,9.95,28.0,14.02,14.03,17.36,14.0,15.41,1.92,21.09,18.05,2.17,11.32,5.02
