time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0308,23.82,9.98,4.03,18.68,56.3,33.91,17.44,83.8,33.04,17.51,95.65,34.94,30.94,76.18,40.61
0.0733,23.86,10.28,5.81,18.96,55.09,33.54,17.25,81.53,33.89,16.9,95.75,35.49,29.27,80.66,40.52
0.1073,24.75,10.1,3.43,18.33,55.79,34.59,16.79,82.49,35.42,16.54,94.45,36.81,30.29,75.97,41.2
0.1275,24.48,10.5,3.89,18.43,58.08,34.19,17.48,82.9,34.7,17.47,96.53,36.15,30.54,78.91,41.39
0.1726,24.7,10.67,3.87,19.31,54.55,30.2,17.8,79.37,33.89,17.18,92.98,36.3,29.99,75.21,40.85
0.2069,25.13,10.56,4.38,18.6,55.35,32.67,17.48,84.38,35.18,17.6,99.65,34.95,29.93,83.67,41.2
0.242,24.71,10.3,4.43,18.72,59.15,36.71,17.46,85.22,34.94,17.0,96.11,35.9,30.51,78.17,40.54
0.2752,24.82,9.91,3.92,18.1,56.07,36.55,16.55,81.9,36.79,16.52,95.35,37.25,30.15,79.92,41.61
0.2975,23.93,9.57,4.51,17.65,61.25,39.43,16.73,86.74,35.96,17.19,97.83,35.91,31.1,78.93,41.26
0.3425,24.41,11.01,6.62,18.77,56.95,34.35,16.89,82.19,34.05,16.93,95.54,34.53,31.12,78.29,39.7
0.3702,24.07,10.16,4.11,18.52,58.41,35.84,17.22,85.25,34.79,17.24,97.36,35.07,30.81,77.7,40.24
0.4088,24.76,10.43,3.77,18.54,54.68,31.79,16.9,78.0,34.27,16.88,91.79,36.07,31.08,75.12,39.99
0.441,23.86,10.21,4.92,18.14,57.7,33.57,17.46,83.61,34.77,18.47,96.69,34.49,32.63,78.42,39.15
0.4705,24.38,10.32,4.05,18.6,55.37,33.03,17.33,83.39,33.08,17.91,94.53,34.4,31.77,75.36,39.77
0.5095,24.13,10.37,4.88,18.98,56.04,32.05,17.13,80.36,33.52,17.28,94.12,35.01,31.38,76.2,38.81
0.5396,24.47,10.19,4.31,18.79,54.86,33.35,17.4,82.85,34.51,17.6,94.19,35.56,31.63,75.39,39.87
0.5731,23.83,10.22,4.81,19.0,55.54,31.84,17.68,83.4,33.36,17.8,93.04,35.31,32.42,74.55,38.72
0.6072,23.76,9.83,4.32,18.21,59.29,36.57,16.89,83.06,35.09,17.53,94.85,35.24,32.71,76.23,38.95
0.6404,23.98,10.55,5.31,19.06,55.86,30.36,17.2,82.01,32.94,17.82,94.79,33.71,34.18,77.12,37.16
0.6745,25.12,10.64,4.36,19.42,54.28,29.54,17.32,79.75,32.92,17.37,93.42,34.25,33.26,73.68,37.72
0.6982,24.1,10.42,4.91,18.98,54.49,30.41,17.51,82.49,33.28,18.66,94.76,33.81,33.67,74.94,38.12
0.7304,24.44,10.43,5.18,19.36,57.93,35.27,17.64,86.09,32.17,17.72,95.97,33.21,33.71,73.62,37.24
0.7751,23.99,10.46,4.68,19.51,54.02,29.03,18.38,83.21,30.37,18.66,92.7,33.56,32.78,74.98,37.15
0.8081,24.32,10.42,5.23,19.02,54.97,29.74,17.43,80.34,33.74,18.12,95.76,34.08,34.41,78.21,37.14
0.8357,23.97,10.48,4.22,19.27,57.45,31.83,18.08,82.41,31.66,18.94,93.41,33.41,34.92,75.6,36.95
0.8705,24.51,10.27,4.3,19.53,58.78,32.7,18.07,85.78,31.68,17.94,95.31,33.73,33.79,74.47,37.5
0.9092,23.89,10.3,4.38,19.58,57.6,31.25,18.57,82.71,30.47,18.93,91.4,34.01,34.91,72.24,36.35
0.9388,23.54,10.54,5.2,19.64,55.95,31.09,18.06,81.67,31.34,18.7,92.96,33.45,34.63,73.39,36.17
0.9716,24.24,10.37,4.44,19.29,59.27,34.88,18.04,85.02,32.08,18.23,93.09,34.49,33.85,72.07,37.47
