time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.87,18.04,37.17,57.34,111.25,56.58,107.6,69.5,139.26,120.48,63.58,125.68,107.76,79.4,70.1
0.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,18.3,37.87,56.17,112.43,52.38,108.57,68.34,138.02,119.85,64.19,121.61,101.93,84.76,62.03
0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,18.43,34.8,56.7,111.44,59.74,105.0,71.52,139.86,118.09,65.49,126.35,103.43,82.97,68.42
0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,18.15,35.5,53.7,114.63,47.94,106.42,70.74,135.86,120.38,63.81,120.08,103.75,83.14,61.87
0.1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,17.36,33.78,53.51,114.75,46.45,108.15,68.93,134.28,120.65,63.76,116.81,105.08,82.1,61.29
0.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01,17.25,35.3,52.48,115.72,42.87,108.4,68.93,134.74,121.12,63.33,117.42,105.74,81.71,59.25
0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12,17.81,34.85,55.24,113.24,51.54,108.64,68.14,138.27,120.8,63.27,124.24,107.35,79.57,68.62
0.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.52,17.87,37.49,54.68,113.76,51.59,109.83,66.91,136.91,121.56,62.64,121.7,107.63,79.36,65.71
0.3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64,17.03,34.48,56.49,112.39,54.76,110.72,66.07,139.78,121.86,61.97,123.8,107.46,78.79,65.85
0.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,18.07,38.53,58.4,110.69,55.59,109.69,67.62,140.19,119.98,64.41,123.68,103.59,83.37,66.2
0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,16.62,34.56,55.72,112.77,51.47,109.59,67.36,138.63,119.84,64.24,121.28,103.4,83.45,62.29
0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,18.03,37.58,58.28,110.18,55.53,108.75,68.18,138.78,120.91,63.17,125.22,106.8,79.88,67.79
0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99,17.97,36.05,55.34,112.51,49.87,108.31,68.32,138.5,120.79,62.98,123.94,107.15,79.53,64.52
0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12,18.08,37.8,54.48,113.57,47.77,110.8,65.78,138.41,121.05,62.78,121.37,104.76,81.81,62.97
0.5969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,17.69,35.73,54.93,113.2,50.8,109.56,66.77,138.67,120.15,63.54,121.46,103.26,83.17,62.39
0.6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,17.64,36.89,54.87,113.35,50.73,109.86,66.82,137.79,120.04,63.85,119.39,102.97,83.72,61.97
0.6817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76,18.12,38.45,54.51,113.35,50.14,109.26,67.25,137.59,120.92,62.75,122.57,107.09,79.42,65.07
0.7271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12,17.72,38.81,53.73,114.47,51.37,108.69,67.91,138.9,119.0,64.88,122.48,100.35,86.23,62.7
0.7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,18.08,37.05,53.94,114.19,49.27,108.59,68.01,136.94,120.14,63.77,120.21,104.77,81.74,63.85
0.8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,17.91,38.94,54.13,114.18,54.14,108.4,68.08,139.55,117.98,65.84,122.59,101.1,85.3,64.61
0.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71,17.82,36.65,54.6,113.49,47.68,110.0,66.65,139.01,120.19,63.49,121.61,103.5,82.91,61.93
0.9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21,18.21,37.98,56.29,112.58,55.45,109.53,67.46,140.37,119.02,65.09,123.25,102.98,83.67,66.72
0.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,17.53,35.19,54.65,113.43,48.02,107.96,68.89,134.28,119.47,64.41,118.63,102.62,83.92,60.26
0.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,16.94,36.11,53.76,114.48,49.83,107.81,68.92,136.33,118.3,65.73,120.5,101.07,85.51,63.13
