time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0201,30.21,16.41,12.0,15.09,16.17,3.52,13.56,29.34,26.84,17.57,34.32,49.24,18.77,37.03,69.23
0.0425,29.6,16.42,11.41,15.39,16.21,3.62,14.53,29.41,26.94,18.38,34.16,48.15,19.12,35.46,66.16
0.0762,30.0,16.86,12.57,14.95,15.97,3.48,13.2,29.55,28.95,17.69,34.73,51.45,19.25,39.08,71.4
0.1099,30.2,16.81,11.76,14.86,16.02,3.15,13.3,29.59,26.75,17.44,33.86,51.47,18.31,36.29,75.02
0.1431,29.95,17.02,11.37,15.27,16.09,3.13,13.69,29.59,24.15,18.02,33.42,44.27,19.12,35.21,65.02
0.1745,30.37,16.62,11.07,15.46,16.54,3.03,14.08,30.1,24.68,18.35,34.04,45.17,19.37,36.77,65.68
0.2066,30.54,16.48,11.35,14.83,16.13,3.4,13.47,29.78,24.6,17.97,33.96,44.98,19.34,35.41,65.24
0.2329,30.04,17.06,12.3,15.01,16.58,3.64,13.57,30.26,26.27,17.77,34.06,48.62,18.65,35.42,69.49
0.275,29.97,16.64,12.42,15.33,15.93,2.52,13.77,29.57,24.13,18.05,33.85,42.49,19.16,35.59,63.15
0.3134,31.09,16.13,11.4,15.03,16.4,3.33,13.8,30.06,27.48,17.94,34.55,50.61,18.93,37.12,70.17
0.3467,30.2,16.52,11.32,15.0,16.49,3.88,13.76,30.59,27.82,18.24,35.58,50.59,19.61,38.82,70.26
0.3782,30.4,16.45,11.2,14.81,16.14,3.84,13.45,30.04,26.65,17.83,33.87,46.58,19.5,36.06,67.77
0.4097,29.36,16.9,11.48,14.9,16.35,2.81,13.12,29.92,22.97,17.6,34.22,42.76,18.79,35.43,65.16
0.443,30.68,16.23,10.83,15.5,16.58,3.76,14.3,30.24,26.74,18.46,33.76,46.72,19.58,36.41,66.65
0.4789,30.36,16.53,11.9,15.08,16.26,3.78,13.5,29.98,28.05,17.95,34.17,48.5,19.52,37.22,70.36
0.5065,29.62,16.76,11.77,15.42,16.68,3.01,14.48,30.48,28.24,18.83,35.53,52.83,19.5,37.1,72.4
0.541,31.71,16.94,10.84,15.48,16.79,3.75,14.41,30.68,29.57,18.38,35.65,54.13,19.12,39.05,72.85
0.5779,30.8,16.93,11.65,15.67,17.03,4.41,14.86,30.89,32.39,18.99,36.57,56.15,19.8,41.1,73.22
0.6095,30.51,16.54,11.98,15.44,16.15,3.32,13.81,29.7,23.78,17.93,34.02,45.42,18.64,37.03,68.38
0.636,30.3,16.67,11.61,15.9,16.57,3.79,14.92,30.05,25.03,18.95,33.8,44.91,19.72,36.6,64.02
0.6748,30.68,16.81,10.84,15.08,16.12,2.47,13.5,30.09,22.86,18.04,34.05,42.35,19.18,36.58,65.09
0.7065,30.31,16.41,10.38,15.03,16.34,2.84,13.59,29.8,23.52,17.82,33.75,45.74,18.53,37.07,69.11
0.7421,31.03,17.01,11.08,15.89,16.34,3.26,14.86,29.2,26.38,19.08,33.8,46.56,20.21,35.53,63.94
0.7785,30.38,17.16,11.77,15.75,16.31,3.96,14.64,29.67,27.44,18.78,34.3,45.7,20.06,36.54,63.91
0.8106,29.25,17.4,11.96,15.3,16.45,3.2,13.81,30.24,26.99,17.73,34.53,49.56,18.27,37.11,71.93
0.8414,29.41,17.11,11.39,15.65,16.71,3.35,14.75,30.46,25.69,19.2,34.24,47.7,19.93,37.75,68.81
0.8749,30.63,16.41,11.66,14.54,16.17,3.69,13.22,30.03,27.69,17.5,34.93,51.73,18.7,37.9,73.95
0.907,30.09,16.97,11.57,15.55,16.19,3.58,14.55,29.35,24.97,18.83,33.94,46.88,19.87,38.06,67.41
0.9415,31.41,16.23,11.35,14.81,15.88,3.23,13.23,29.47,26.72,17.37,34.04,51.01,18.52,37.43,73.79
0.978,31.0,16.57,10.73,15.03,16.78,3.26,13.68,30.51,28.08,17.92,35.57,51.64,18.87,38.69,71.21
