time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0338,20.42,17.24,76.58,11.68,133.47,35.78,9.42,142.67,25.94,7.45,140.64,26.43,9.74,133.44,34.91
0.0714,21.05,17.02,76.18,11.54,133.18,35.47,9.18,140.31,27.61,7.19,138.89,27.39,9.54,132.18,35.9
0.1076,20.56,17.56,78.32,11.49,136.54,32.84,9.35,141.75,26.43,7.48,140.48,26.09,9.47,132.68,35.32
0.1435,20.46,17.34,76.98,11.44,136.36,32.9,9.32,142.44,26.01,7.38,141.33,25.68,9.64,134.31,34.15
0.1812,18.92,17.65,77.63,11.31,137.29,32.3,9.33,143.05,25.56,7.5,141.83,25.46,10.06,135.57,33.46
0.218,19.53,17.33,80.79,11.61,134.02,34.54,9.62,142.52,25.32,7.91,141.73,25.27,9.57,134.23,34.82
0.2567,20.58,17.32,78.5,11.36,134.01,34.82,9.29,140.84,27.32,7.4,140.36,26.47,9.49,133.51,35.26
0.296,20.78,17.19,78.8,11.62,133.94,34.31,9.64,140.65,27.15,7.72,141.12,25.57,9.39,134.8,33.9
0.3342,19.69,17.33,76.94,11.33,135.86,33.06,9.27,141.17,27.0,7.38,142.27,25.05,9.89,135.58,33.53
0.3736,21.17,17.27,78.03,11.18,137.08,32.46,9.1,141.61,27.08,6.79,142.39,24.96,9.37,136.14,32.92
0.4137,19.98,17.35,79.03,11.4,136.75,32.43,9.35,141.97,26.48,7.57,142.62,24.89,10.13,136.23,32.97
0.452,19.9,17.59,77.01,11.78,134.15,34.01,9.78,140.28,26.93,7.73,140.59,25.62,9.57,133.5,34.47
0.4952,18.27,18.53,73.51,12.29,132.89,35.36,10.21,141.91,25.64,8.49,142.2,24.59,9.8,136.07,33.01
0.5335,19.76,18.09,75.46,11.78,136.0,33.43,9.47,142.72,26.2,7.23,143.77,24.38,9.36,136.88,32.84
0.5731,19.37,17.88,77.43,11.62,135.42,32.99,9.49,141.8,26.17,7.8,143.57,23.85,10.12,137.32,31.96
0.6115,19.9,17.79,76.55,11.42,136.48,31.74,9.38,141.04,26.43,7.69,142.64,24.36,10.4,135.8,33.02
0.6523,19.63,18.31,76.63,11.77,134.79,33.5,9.59,141.12,26.52,7.9,142.1,24.67,10.34,135.1,33.62
0.6892,19.33,18.44,74.15,11.77,137.09,30.75,9.7,141.15,25.64,8.12,141.94,24.23,10.33,135.23,32.96
0.732,18.13,18.79,76.8,12.13,137.25,30.33,10.5,142.24,23.86,9.17,141.41,23.96,9.97,135.23,32.53
0.7697,17.58,18.8,78.55,12.08,136.7,32.32,10.09,143.06,24.58,8.71,142.42,24.21,10.09,136.05,32.94
0.8065,15.68,18.89,79.61,12.15,139.78,30.24,10.46,144.05,23.91,9.23,142.4,24.36,10.04,136.39,33.07
0.8461,17.58,18.94,80.61,12.05,141.66,28.37,10.01,143.8,24.12,8.65,142.4,24.5,9.8,135.46,33.91
0.8842,16.82,19.3,77.75,12.55,138.56,30.9,10.42,142.46,24.69,9.38,141.58,24.41,10.26,136.57,32.05
0.9211,18.19,18.75,78.44,12.22,138.55,30.51,10.15,141.07,25.85,8.79,141.5,24.59,9.69,135.6,33.0
0.9598,18.55,18.18,85.25,11.89,141.02,30.1,9.44,142.82,26.57,7.63,144.17,24.17,10.09,138.36,31.92
0.9986,17.5,18.63,82.31,11.58,140.19,30.6,9.62,143.8,25.27,8.3,142.79,24.64,10.26,136.5,32.64
