time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0345,23.92,24.98,64.17,10.94,2.35,2.69,36.96,139.65,24.27,52.72,133.35,34.58,61.62,127.74,35.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0706,22.87,26.55,66.62,10.62,1.97,2.75,35.06,141.21,22.58,50.7,134.96,34.3,57.54,132.0,35.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1046,26.82,25.75,57.22,10.87,1.59,2.67,33.48,141.98,20.74,50.28,134.68,31.57,61.31,127.38,34.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1399,23.53,24.21,54.29,10.85,3.58,3.16,36.04,140.83,23.76,53.7,132.87,34.47,62.93,127.21,38.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1749,22.25,24.91,60.24,11.11,2.37,2.44,37.35,139.23,24.26,55.45,130.79,35.81,65.37,123.83,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2104,21.96,25.9,62.68,10.59,2.45,2.73,35.92,140.45,23.62,53.45,132.24,36.21,59.58,129.61,36.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2457,24.7,26.26,62.2,9.75,2.46,2.86,35.79,140.18,22.03,54.63,130.81,34.05,62.81,126.58,35.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2813,27.77,27.54,67.94,10.49,1.65,2.36,38.2,137.6,20.57,58.23,126.87,31.98,68.45,120.0,35.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3267,25.94,26.52,59.58,10.24,2.37,2.35,36.76,139.63,20.68,56.27,129.6,32.34,66.82,123.35,38.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.362,26.84,25.68,64.4,10.64,2.12,2.34,35.87,140.9,22.44,53.7,132.51,34.78,62.43,126.97,36.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
