time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0199,20.07,17.25,9.01,13.2,6.68,1.39,8.44,13.83,0.55,10.3,15.04,4.5,11.73,7.67,4.52
0.0575,19.49,16.97,8.78,13.27,6.71,1.6,8.58,14.12,0.29,10.23,15.3,4.32,11.62,8.07,4.53
0.0976,19.18,16.95,7.74,13.16,6.63,1.17,8.53,13.85,0.54,10.28,15.15,4.68,11.57,7.96,4.72
0.1315,19.67,17.13,8.46,12.91,6.84,0.89,8.27,13.51,1.09,9.64,14.43,4.77,10.93,7.48,4.65
0.1566,19.02,17.29,8.14,13.26,7.2,1.53,8.39,14.38,0.55,10.21,15.55,4.34,11.58,8.27,4.82
0.2002,19.38,16.98,8.04,12.79,6.84,1.39,8.75,14.3,0.53,11.03,15.69,4.82,12.59,8.15,4.76
0.232,18.74,16.84,8.42,12.65,7.19,1.36,8.74,13.89,1.19,10.24,14.84,4.91,11.22,8.17,4.65
0.2628,18.88,16.47,6.45,12.09,7.01,1.36,8.21,13.4,1.19,9.88,14.78,5.15,10.74,8.53,5.26
0.2946,19.56,16.27,4.18,11.08,6.17,1.49,6.73,11.78,1.25,8.44,13.01,4.74,8.75,8.31,5.36
0.3295,19.3,16.42,5.48,10.19,6.21,1.51,6.19,11.94,1.11,8.07,13.07,4.23,8.44,9.22,5.21
0.3581,19.23,16.3,5.59,9.76,5.83,1.55,5.8,11.24,1.28,7.43,12.15,4.25,7.72,9.03,5.38
0.3907,20.11,16.08,3.9,8.8,5.78,1.79,5.23,11.18,1.38,7.75,12.8,4.57,8.16,9.84,6.04
0.4221,21.1,14.17,2.7,8.96,6.14,2.1,5.45,11.68,1.95,7.53,13.74,4.79,7.98,10.43,6.63
0.4572,20.32,12.88,3.43,8.95,6.22,2.2,5.04,11.86,2.08,7.7,13.78,4.62,8.82,9.71,6.55
0.489,19.74,12.47,6.64,9.48,6.91,3.12,5.98,11.78,2.15,8.44,12.99,4.55,9.3,7.5,5.95
0.5191,23.43,11.27,3.6,9.46,8.0,2.19,6.46,13.44,2.37,8.84,14.13,4.63,8.6,7.73,6.86
0.5668,21.17,7.72,5.92,11.39,13.49,2.38,7.62,12.79,2.2,7.46,12.7,4.44,5.81,8.11,7.44
0.611,32.87,3.13,3.53,13.02,20.67,12.34,11.13,25.99,22.66,13.5,29.73,24.05,15.82,17.73,11.42
0.632,13.93,8.73,5.68,9.42,8.25,7.45,7.26,12.34,8.66,9.1,11.79,9.42,22.87,9.32,5.62
0.6553,21.09,11.4,4.71,17.61,44.99,63.49,15.53,73.65,49.06,38.84,128.32,5.34,72.1,90.62,6.87
0.6992,23.11,15.82,23.86,30.1,83.89,39.16,41.23,117.11,25.19,53.49,113.37,25.05,68.12,96.72,25.76
0.7386,23.94,19.07,20.54,20.71,11.35,10.24,21.19,55.52,49.93,14.55,16.69,77.96,4.03,35.24,33.7
0.757,18.51,21.8,15.74,25.33,13.4,10.4,19.14,13.51,3.3,10.07,18.45,1.33,28.3,18.34,1.54
0.7816,12.0,13.98,9.41,22.53,15.08,13.73,15.54,15.92,11.08,5.42,15.11,8.02,17.06,9.55,0.89
0.829,21.1,14.66,9.43,27.21,15.31,15.67,19.47,15.14,11.89,14.49,19.12,7.55,26.39,13.77,3.99
0.8501,19.02,13.87,3.44,22.51,25.47,22.75,16.5,23.79,18.18,9.03,25.31,17.8,16.26,13.06,2.02
0.9004,23.02,20.07,8.79,28.65,22.27,19.49,19.61,17.22,11.43,19.16,19.47,7.16,30.21,14.4,6.46
0.9121,20.18,12.65,5.74,24.69,36.06,27.43,21.17,38.7,22.55,16.54,40.85,18.77,26.89,24.13,7.51
0.9582,24.75,15.84,4.32,28.95,26.16,22.21,19.0,28.8,10.21,19.61,33.8,10.56,28.22,22.68,5.67
0.9736,20.8,13.13,6.08,27.1,37.96,28.92,21.79,41.76,24.31,20.21,41.01,18.7,30.29,27.45,8.22
