time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0219,22.09,14.04,1.89,9.6,9.27,3.05,5.19,16.4,5.46,6.77,15.66,5.9,8.17,11.61,7.17
0.0561,21.84,13.35,1.32,9.24,8.15,3.27,4.38,15.2,5.0,6.47,14.5,5.62,7.76,10.23,7.17
0.0905,21.32,13.69,2.63,8.94,8.49,1.2,5.09,15.0,4.25,8.2,14.74,5.65,8.74,10.35,8.35
0.1242,22.54,12.77,4.31,8.45,8.54,1.16,4.78,15.63,5.65,7.62,15.97,6.89,8.41,10.96,9.39
0.157,22.32,12.73,3.8,8.46,9.15,1.79,5.33,15.95,5.8,7.6,16.57,7.29,8.97,11.82,9.6
0.1916,21.9,11.97,4.64,9.61,9.8,2.2,6.79,15.55,5.32,8.03,16.63,6.81,9.12,11.82,9.0
0.2234,22.61,11.51,6.9,10.89,10.81,2.98,7.26,17.36,5.33,6.56,17.29,6.28,5.24,12.94,8.43
0.2591,27.04,18.94,18.15,12.69,1.89,4.48,9.71,4.34,3.3,16.32,7.53,3.14,23.86,12.36,6.81
0.2778,31.77,12.46,20.12,7.8,5.15,5.93,6.41,6.05,2.21,10.07,7.8,3.44,15.42,4.44,1.31
0.3206,23.78,8.64,6.02,16.76,20.92,10.22,14.21,27.99,15.1,9.81,33.74,22.28,3.09,26.7,20.33
0.3595,13.26,3.93,19.49,3.23,19.31,7.39,6.31,24.11,8.71,12.22,28.27,14.5,16.15,21.01,20.04
0.3834,29.68,8.19,4.87,25.9,12.58,8.9,26.61,20.54,3.24,22.06,23.66,12.33,16.67,16.9,15.48
0.415,28.22,9.54,8.14,13.15,15.05,7.92,14.8,15.12,9.29,12.26,14.94,7.8,8.81,8.81,6.15
0.4676,33.86,5.27,2.81,15.83,12.97,14.97,10.06,16.36,11.95,9.33,18.07,14.36,8.72,19.27,18.87
0.4784,23.73,12.84,8.79,19.84,12.47,11.86,16.86,15.91,9.32,21.17,22.14,8.61,25.91,14.24,8.33
0.51,23.02,9.83,13.9,14.42,13.85,11.72,10.84,19.01,13.51,15.39,25.55,14.78,19.74,14.75,8.84
0.5597,26.45,14.91,5.57,12.09,9.54,9.54,10.58,11.36,7.63,12.89,14.5,6.96,10.71,9.9,4.87
0.5778,22.84,12.83,5.8,7.42,20.15,19.76,4.66,23.56,22.5,12.13,26.67,22.33,18.92,15.06,13.95
0.6275,34.07,17.48,7.18,20.39,4.38,2.72,9.04,4.94,6.11,9.17,4.97,8.14,16.31,9.87,15.14
0.6489,23.46,11.74,3.21,29.03,1.57,3.09,14.91,3.78,3.13,15.42,14.54,4.05,30.87,18.98,15.94
0.6851,22.27,10.58,13.4,22.42,6.81,5.6,11.31,2.03,3.08,7.25,2.23,1.83,26.83,4.57,0.74
0.709,17.57,11.61,15.58,14.04,17.25,29.44,9.02,18.75,36.22,5.02,69.88,64.5,5.64,82.51,44.02
0.765,24.55,12.41,13.92,16.29,18.76,21.51,13.32,16.06,19.17,8.27,27.16,33.92,9.28,30.0,22.7
0.781,17.69,10.92,12.83,19.68,26.3,23.91,17.35,22.06,21.84,18.31,50.18,30.4,16.23,50.5,24.77
0.8284,17.95,10.51,13.4,21.04,24.42,15.68,18.24,21.0,14.69,18.34,48.83,22.07,14.87,50.42,18.04
0.8609,18.39,9.4,13.54,20.41,23.94,16.25,17.53,22.84,15.35,18.05,46.7,19.95,15.65,46.61,15.81
0.8924,17.4,10.06,13.48,19.41,28.69,21.58,15.97,26.27,18.1,16.14,44.14,20.51,18.25,42.1,16.49
0.9253,17.47,11.01,14.45,17.7,30.79,24.16,14.58,26.58,19.13,14.83,41.19,20.85,16.52,39.15,16.91
0.9707,23.44,10.98,11.95,18.5,19.92,27.16,13.42,16.26,19.92,7.85,34.26,45.11,8.96,36.28,30.99
0.9822,17.47,10.85,13.55,17.41,32.41,23.24,13.66,26.44,18.96,12.51,37.81,21.94,14.98,37.76,19.35
