time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29
0.0318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88,19.57,13.3,10.85,3.41,2.98,101.88,63.66,17.14,115.96,63.73,29.3,115.4,65.58,34.19
0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,19.68,14.75,10.54,2.56,2.9,102.06,62.67,16.78,116.19,62.83,28.85,115.06,65.8,34.62
0.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,19.44,13.53,10.86,2.81,2.89,100.38,64.85,17.69,115.2,64.01,31.31,113.87,67.04,36.25
0.1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,19.06,13.21,10.66,2.94,2.92,99.66,65.33,17.28,116.04,63.15,29.82,115.91,64.99,35.75
0.1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,19.62,13.27,10.6,2.79,3.13,99.16,66.13,18.16,114.82,64.44,31.9,113.81,67.23,36.94
0.1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,19.39,14.86,10.91,3.21,3.08,99.06,66.15,17.61,115.43,63.77,30.3,114.62,66.37,35.91
0.2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.51,13.59,10.65,2.87,2.95,98.95,66.08,17.02,115.13,64.32,29.59,113.91,67.25,35.73
0.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,18.9,13.7,10.98,2.92,2.93,97.32,67.9,17.23,114.37,65.37,30.94,113.24,68.35,37.64
0.3014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,20.06,15.22,10.36,3.4,3.0,98.2,68.3,18.08,115.42,64.54,32.69,115.17,66.29,38.12
0.3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49,19.52,14.83,10.69,3.54,3.01,98.06,67.62,17.49,115.55,64.14,31.51,115.85,65.49,37.98
0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.43,20.6,17.41,10.51,3.65,3.07,100.21,65.68,17.6,115.99,63.78,30.75,115.63,65.41,35.17
0.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13,19.3,14.74,10.67,3.0,3.0,99.21,65.42,17.01,115.44,63.53,28.55,116.09,64.73,35.09
0.4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48,20.0,14.91,10.93,3.18,2.8,101.23,63.86,17.26,115.71,63.58,30.0,114.87,66.06,35.07
0.4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29,19.99,14.5,10.91,3.06,2.95,101.52,63.28,17.26,115.27,63.72,30.05,113.94,66.81,34.84
0.5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,18.69,12.83,11.03,2.84,3.06,102.58,62.46,17.62,116.19,62.89,30.84,115.59,65.59,37.18
0.5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,19.31,13.82,10.84,3.19,3.04,103.15,61.72,17.35,116.18,63.05,30.45,115.33,65.77,35.94
0.5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51,18.91,13.73,10.82,3.08,2.94,102.32,62.43,17.35,116.07,63.14,30.32,114.74,66.19,35.26
0.6142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,20.67,15.66,10.37,3.15,3.02,102.93,62.36,17.73,115.67,63.9,30.58,115.19,65.9,35.83
0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,19.54,13.72,10.09,2.54,2.83,102.98,61.25,17.08,117.31,61.54,29.24,116.94,63.89,35.86
0.6824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,18.62,12.33,10.97,3.02,3.05,101.05,63.96,17.39,115.49,63.95,31.56,115.17,66.25,37.42
