time_sec,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14
0.0315,24.03,22.76,31.51,14.47,5.92,5.71,60.17,103.42,12.67,74.14,95.38,16.43,68.64,103.6,17.12
0.0641,24.55,23.47,34.73,14.58,6.09,5.58,63.12,100.37,12.8,76.34,93.24,16.48,73.56,98.83,17.76
0.0982,24.72,22.73,32.78,14.14,6.22,5.23,61.11,101.13,11.69,75.61,92.6,14.4,69.89,100.69,15.64
0.132,25.08,23.45,34.52,14.23,6.2,5.45,64.29,98.7,12.28,78.95,90.09,15.54,75.12,96.41,16.72
0.1633,25.07,22.78,32.21,14.15,6.0,5.36,61.65,101.28,12.34,76.31,92.59,15.41,72.14,98.88,16.2
0.2012,24.38,22.59,33.07,14.46,6.11,5.24,61.43,101.3,12.05,75.56,93.15,15.25,70.51,100.55,16.21
0.2315,23.74,23.27,34.34,14.46,6.07,5.43,63.21,100.12,12.56,76.04,93.44,15.99,70.86,101.2,17.09
0.2644,25.02,22.94,30.56,14.53,5.94,5.55,60.61,102.88,12.38,75.01,94.2,15.8,69.44,102.03,16.68
0.2995,24.46,22.2,32.48,14.53,6.08,5.33,61.73,101.21,12.33,74.81,94.11,15.56,71.87,100.02,16.77
0.333,23.44,22.28,34.12,14.1,5.96,5.49,62.85,100.63,12.59,77.25,92.51,15.98,71.75,100.43,16.92
0.3659,24.6,22.81,33.38,14.28,6.28,5.01,60.48,102.89,12.21,73.71,95.74,14.97,70.71,101.26,16.03
0.3939,24.08,22.98,32.74,14.17,6.15,5.25,62.33,100.69,12.02,77.58,91.74,15.08,71.93,99.85,16.28
0.4315,24.57,22.8,34.89,14.49,6.05,5.23,61.16,101.97,12.63,74.5,94.4,15.99,72.18,99.21,17.22
0.4643,23.95,22.72,34.1,14.49,6.08,5.56,62.67,100.45,12.49,75.78,93.43,16.19,72.12,99.87,17.53
0.4992,24.95,23.42,32.44,14.49,5.93,5.49,60.48,103.29,13.07,74.2,95.76,17.16,71.18,101.82,18.09
0.5315,24.71,23.65,33.13,14.56,6.08,5.24,60.83,101.75,12.2,74.26,94.3,15.39,69.17,101.63,16.43
0.5528,25.55,22.06,30.87,14.51,5.98,5.49,61.61,101.43,12.07,75.65,93.3,15.31,72.22,98.93,16.41
0.6001,24.32,22.73,34.94,15.09,6.33,5.39,62.12,100.65,12.46,73.06,95.68,15.44,67.59,104.08,16.71
0.6322,24.63,23.16,35.9,15.15,6.49,5.71,62.82,99.53,12.69,72.32,95.95,16.02,68.57,102.97,17.12
0.6637,24.44,22.88,34.02,14.57,6.36,5.44,62.78,100.31,12.46,74.72,94.71,15.74,69.8,102.45,16.91
0.6968,23.98,22.93,31.38,14.28,6.21,5.45,60.25,103.17,12.58,74.38,95.56,15.86,71.3,101.57,16.85
0.7316,25.82,22.8,32.45,14.25,6.0,5.38,60.07,103.14,12.4,74.49,94.72,15.81,70.03,101.58,16.88
0.759,25.57,23.38,31.72,14.36,5.84,5.53,59.63,103.87,12.74,75.29,94.51,16.51,71.53,101.2,17.53
0.7933,25.06,23.5,33.16,14.14,5.92,5.51,63.83,99.37,12.67,77.93,91.17,16.06,73.47,97.78,17.3
0.8316,25.19,23.85,32.5,14.36,5.88,5.63,61.01,102.69,13.28,74.4,94.94,17.11,69.46,102.36,18.04
0.8543,24.78,22.8,31.34,13.96,5.78,5.43,60.74,102.86,12.81,73.07,96.56,16.21,67.85,104.5,17.11
0.8934,24.89,23.02,33.73,14.32,6.19,5.36,63.31,98.94,12.33,77.65,90.57,15.33,73.12,97.44,16.32
0.9337,24.92,22.72,32.62,14.77,6.38,5.5,62.42,99.69,12.41,74.17,94.06,15.57,69.47,101.77,16.58
0.9646,25.01,23.46,34.1,15.12,6.31,5.65,62.85,99.68,12.46,76.01,92.54,16.02,73.03,98.38,17.35
0.9993,24.92,23.01,33.94,15.58,6.36,5.76,61.59,101.1,13.06,70.95,97.98,16.59,67.05,105.41,17.61
